place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
199,30,112.78,krutches93,Jonathan Taylor,Quentin Johnston,Jake Ferguson,Dak Prescott,Zay Flowers,Rashid Shaheed
204,30,112.72,bustersboys,Jonathan Taylor,Emeka Egbuka,Tyler Warren,Chris Olave,Jaylen Waddle,Bryce Young
204,30,112.72,kingfox99,Cam Skattebo,Emeka Egbuka,Chuba Hubbard,Sam LaPorta,Jared Goff,Rashid Shaheed
206,30,112.68,bellb,Jonathan Taylor,Emeka Egbuka,Deebo Samuel,Juwan Johnson,Jaxson Dart,J.K. Dobbins
206,30,112.68,ecoxer10,Jahmyr Gibbs,Jaylen Waddle,Emeka Egbuka,Tony Pollard,Jaxson Dart,Theo Johnson
208,30,112.58,gabrainos,Jaxon Smith-Njigba,Ja'Marr Chase,Rachaad White,Michael Pittman Jr.,Daniel Jones,Mason Taylor
209,30,112.56,jgfc,Saquon Barkley,Trey Benson,Emeka Egbuka,Jameson Williams,Baker Mayfield,Dallas Goedert
209,30,112.56,awe419,Saquon Barkley,Jaylen Waddle,Emeka Egbuka,Tony Pollard,Baker Mayfield,Dalton Schultz
211,30,112.48,thesequel21,Javonte Williams,Ja'Marr Chase,Ladd McConkey,Marvin Harrison,Jaxson Dart,Theo Johnson
212,30,112.44,rookie,Jaxon Smith-Njigba,Javonte Williams,Deebo Samuel,Jakobi Meyers,Dallas Goedert,Sam Darnold
213,30,112.38,noahwhit47,Amon-Ra St. Brown,Ja'Marr Chase,Rico Dowdle,Dak Prescott,Mason Taylor,Jalen Tolbert
213,30,112.38,daddy34,Jonathan Taylor,Tetairoa McMillan,Emeka Egbuka,Chase Brown,Jaxson Dart,Theo Johnson
215,30,112.34,samolson31,Jaxon Smith-Njigba,Tyler Warren,Rico Dowdle,Chase Brown,Sam Darnold,Cooper Kupp
216,30,112.32,kcpolack,Amon-Ra St. Brown,Ja'Marr Chase,Deebo Samuel,Sam LaPorta,Jared Goff,J.K. Dobbins
217,30,112.28,noahwhit47,Jonathan Taylor,Jake Ferguson,Rachaad White,Michael Pittman Jr.,Dak Prescott,Jalen Tolbert
218,30,112.16,kuruc711,Jaxon Smith-Njigba,David Montgomery,Rachaad White,Jakobi Meyers,Darren Waller,Sam Darnold
219,30,112.12,bestballviper,Breece Hall,Garrett Wilson,Sam LaPorta,Marvin Harrison,Jared Goff,Rico Dowdle
219,30,112.12,rotorun,Amon-Ra St. Brown,Ja'Marr Chase,Sam LaPorta,Jared Goff,Keenan Allen,Jacory Croskey-Merritt
221,30,112.08,hotsizauce,Jaxon Smith-Njigba,Ja'Marr Chase,David Montgomery,Kenneth Walker III,Dallas Goedert,Baker Mayfield
221,30,112.08,danjpreciado,Saquon Barkley,Nico Collins,Rico Dowdle,Chris Olave,Dak Prescott,Mason Taylor
223,30,112.06,kobegoat2424,Bucky Irving,Ja'Marr Chase,Lamar Jackson,Zay Flowers,Chris Olave,Dallas Goedert
224,30,111.94,mane,Saquon Barkley,Bucky Irving,Marvin Harrison,Courtland Sutton,Darren Waller,Tua Tagovailoa
225,30,111.88,danjpreciado,Jaxon Smith-Njigba,Javonte Williams,Rachaad White,Courtland Sutton,Bo Nix,Dallas Goedert
225,30,111.88,fflinx,Garrett Wilson,Javonte Williams,Deebo Samuel,Courtland Sutton,Jaxson Dart,Theo Johnson
227,30,111.86,mathology,Jonathan Taylor,Emeka Egbuka,Woody Marks,Chris Godwin,Baker Mayfield,AJ Barner
228,30,111.76,jeffern8,Garrett Wilson,George Pickens,Rico Dowdle,Kenneth Walker III,Darren Waller,Baker Mayfield
228,30,111.76,spencerjordann,Saquon Barkley,Emeka Egbuka,Jake Ferguson,J.K. Dobbins,Baker Mayfield,Wan'Dale Robinson
230,30,111.74,jtmckenzi,Jaxon Smith-Njigba,Ja'Marr Chase,Jake Ferguson,Jakobi Meyers,Chase Brown,Sam Darnold
231,30,111.72,patrickbarnesyoutube,Saquon Barkley,Brock Bowers,Emeka Egbuka,Rico Dowdle,Chris Olave,Baker Mayfield
232,30,111.68,brorannosaurusflex,Jonathan Taylor,Emeka Egbuka,Jake Ferguson,Keenan Allen,Daniel Jones,Josh Downs
233,30,111.66,mikec6212,Garrett Wilson,Javonte Williams,Rico Dowdle,Jameson Williams,Baker Mayfield,Cade Otton
234,30,111.38,gabrainos,Jonathan Taylor,Deebo Samuel,Ladd McConkey,Daniel Jones,Mason Taylor,Rashid Shaheed
235,30,111.34,gmeholder,Jonathan Taylor,Deebo Samuel,Jake Ferguson,Chris Olave,Tee Higgins,Jake Browning
236,30,111.32,d4ve,Amon-Ra St. Brown,Ja'Marr Chase,Rico Dowdle,Sam LaPorta,Jared Goff,Darius Slayton
237,30,111.3,ecoxer10,Jonathan Taylor,David Montgomery,Jake Ferguson,Dak Prescott,Wan'Dale Robinson,Tre Tucker
238,30,111.28,mosioatunya,Breece Hall,Ja'Marr Chase,Jake Ferguson,Tony Pollard,Daniel Jones,Rashid Shaheed
238,30,111.28,manaray31,Saquon Barkley,Ja'Marr Chase,Alvin Kamara,Jaylen Waddle,Dak Prescott,Mason Taylor
240,30,111.26,tubinis2121,De'Von Achane,Emeka Egbuka,Tyler Warren,Zay Flowers,Rachaad White,Baker Mayfield
240,30,111.26,nf42,Garrett Wilson,Nico Collins,Rico Dowdle,Jakobi Meyers,Darren Waller,C.J. Stroud
242,30,111.18,manaray31,Jahmyr Gibbs,David Montgomery,Emeka Egbuka,Courtland Sutton,Dallas Goedert,Baker Mayfield
243,30,111.1,bustersboys,Saquon Barkley,Tetairoa McMillan,Jaylen Waddle,Rico Dowdle,Kyler Murray,Theo Johnson
244,30,110.96,lineofscrimmage,Jaxon Smith-Njigba,David Montgomery,Deebo Samuel,Michael Pittman Jr.,Dallas Goedert,Sam Darnold
244,30,110.96,mathology,Javonte Williams,Emeka Egbuka,Chris Godwin,Sam LaPorta,Baker Mayfield,Chase Brown
244,30,110.96,solompls,Jaxon Smith-Njigba,Ja'Marr Chase,Sam LaPorta,Tony Pollard,Chris Godwin,Baker Mayfield
244,30,110.96,cutcutler,Nico Collins,Javonte Williams,Deebo Samuel,Sam LaPorta,RJ Harvey,C.J. Stroud
248,30,110.92,sjweil9,Jahmyr Gibbs,Justin Fields,Jake Ferguson,Keenan Allen,Chuba Hubbard,Tee Higgins
249,30,110.86,ingelx,Jahmyr Gibbs,Emeka Egbuka,Chuba Hubbard,Sam LaPorta,Courtland Sutton,Baker Mayfield
250,30,110.84,snd99,Jahmyr Gibbs,Emeka Egbuka,Jaylen Waddle,Darren Waller,Keenan Allen,Tua Tagovailoa
251,30,110.78,manaray31,Jonathan Taylor,Rachaad White,Jake Ferguson,Keenan Allen,Dak Prescott,Darius Slayton
251,30,110.78,patrickbarnesyoutube,Jaxon Smith-Njigba,Garrett Wilson,Jake Ferguson,Tony Pollard,Rachaad White,Daniel Jones
253,30,110.76,ingelx,Jaxon Smith-Njigba,Javonte Williams,Deebo Samuel,Zach Ertz,Baker Mayfield,J.K. Dobbins
254,30,110.68,xcheerful,Jaxon Smith-Njigba,Javonte Williams,Jake Ferguson,Keenan Allen,Dak Prescott,Chris Godwin
254,30,110.68,tubinis2121,Jaxon Smith-Njigba,Tetairoa McMillan,Jake Ferguson,Chuba Hubbard,Chase Brown,Jaxson Dart
256,30,110.66,tubinis2121,Jonathan Taylor,Jake Ferguson,David Montgomery,Zay Flowers,Chris Godwin,Sam Darnold
257,30,110.6,in3us,Cam Skattebo,Garrett Wilson,Sam LaPorta,Rico Dowdle,Rashid Shaheed,Spencer Rattler
258,30,110.38,ecoxer10,Jahmyr Gibbs,Emeka Egbuka,Jake Ferguson,Kenneth Walker III,Dak Prescott,Tre Tucker
259,30,110.36,manaray31,Jonathan Taylor,Jaylen Waddle,Jake Ferguson,Kenneth Walker III,Chris Godwin,Baker Mayfield
260,30,110.32,ingelx,Amon-Ra St. Brown,Chuba Hubbard,Deebo Samuel,Chris Olave,Jared Goff,Darren Waller
261,30,110.28,iamskiman,Jonathan Taylor,Quentin Johnston,Rico Dowdle,Daniel Jones,Chris Olave,Theo Johnson
261,30,110.28,vogeyberra8,Jaxon Smith-Njigba,Javonte Williams,Deebo Samuel,Jakobi Meyers,Theo Johnson,Jaxson Dart
263,30,110.26,jokah03,Omarion Hampton,Emeka Egbuka,Rachaad White,Sam LaPorta,Baker Mayfield,Troy Franklin
264,30,110.24,leagueofitems,Jaxon Smith-Njigba,Emeka Egbuka,Kenneth Walker III,Chase Brown,Mason Taylor,Sam Darnold
265,30,110.22,mgordon34,Jonathan Taylor,Jaylen Waddle,Rachaad White,Jared Goff,Wan'Dale Robinson,Mason Taylor
266,30,110.18,benrothlesberger,Omarion Hampton,Ja'Marr Chase,Emeka Egbuka,Chuba Hubbard,Dak Prescott,Mark Andrews
266,30,110.18,mosioatunya,Breece Hall,George Pickens,Deebo Samuel,Rico Dowdle,Dak Prescott,Mark Andrews
266,30,110.18,ecoxer10,Jonathan Taylor,Jake Ferguson,Rachaad White,Keenan Allen,Dak Prescott,Malik Washington
269,30,110.06,berettajames,Amon-Ra St. Brown,Javonte Williams,Rachaad White,Marvin Harrison,Baker Mayfield,Cade Otton
270,30,110.02,rookie,Amon-Ra St. Brown,Nico Collins,Bucky Irving,Sam LaPorta,Jared Goff,Tony Pollard
270,30,110.02,kobegoat2424,Saquon Barkley,Justin Fields,Chuba Hubbard,Jake Ferguson,Courtland Sutton,Darius Slayton
272,30,109.98,mosioatunya,De'Von Achane,Jaylen Waddle,Jake Ferguson,Chase Brown,Dak Prescott,Rashid Shaheed
273,30,109.88,hotsizauce,Amon-Ra St. Brown,Emeka Egbuka,Jaylen Waddle,Bucky Irving,Dak Prescott,Dalton Schultz
274,30,109.84,danjpreciado,Jonathan Taylor,Jaylen Waddle,Jake Ferguson,Chase Brown,Keenan Allen,Tua Tagovailoa
275,30,109.7,manaray31,Jonathan Taylor,David Montgomery,Jake Ferguson,Dak Prescott,Chris Godwin,Tre Tucker
276,30,109.68,ellenoeverittt321,Breece Hall,George Pickens,Deebo Samuel,Bucky Irving,Juwan Johnson,Dak Prescott
277,30,109.64,nf42,Jaxon Smith-Njigba,Brock Bowers,Ladd McConkey,Rachaad White,J.K. Dobbins,Sam Darnold
278,30,109.62,benrothlesberger,Jahmyr Gibbs,Emeka Egbuka,Jaylen Waddle,Sam LaPorta,Keenan Allen,Jared Goff
279,30,109.58,tmoneyttime1,Jaxon Smith-Njigba,Emeka Egbuka,David Montgomery,Chris Godwin,Baker Mayfield,Cade Otton
280,30,109.44,botown,Garrett Wilson,Javonte Williams,Sam LaPorta,Jakobi Meyers,DeVonta Smith,Sam Darnold
281,30,109.38,nez,Garrett Wilson,Tetairoa McMillan,Chuba Hubbard,Rachaad White,Dak Prescott,Juwan Johnson
282,30,109.34,goods,De'Von Achane,Emeka Egbuka,Rachaad White,Brock Bowers,Zay Flowers,Sam Darnold
283,30,109.32,mosioatunya,Jonathan Taylor,David Montgomery,Deebo Samuel,Keenan Allen,Kyler Murray,Theo Johnson
284,30,109.3,shagnastyball17,Jonathan Taylor,Javonte Williams,Tyler Warren,Lamar Jackson,Zay Flowers,DeVonta Smith
285,30,109.24,danjpreciado,Saquon Barkley,Javonte Williams,Jake Ferguson,Marvin Harrison,Wan'Dale Robinson,Sam Darnold
285,30,109.24,awe419,Breece Hall,Nico Collins,Jake Ferguson,Rico Dowdle,Wan'Dale Robinson,Tua Tagovailoa
287,30,109.2,bryantts24,Amon-Ra St. Brown,David Montgomery,Marvin Harrison,Rachaad White,Dak Prescott,Darren Waller
288,30,109.16,berettajames,Amon-Ra St. Brown,Emeka Egbuka,Rachaad White,Chase Brown,Baker Mayfield,Evan Engram
288,30,109.16,ingelx,Jaxon Smith-Njigba,Javonte Williams,Deebo Samuel,Tony Pollard,Baker Mayfield,Zach Ertz
290,30,109.14,nez,Javonte Williams,Garrett Wilson,Rachaad White,A.J. Brown,Sam Darnold,Cade Otton
291,30,109.12,lee121503,Garrett Wilson,Justin Fields,Rico Dowdle,Tony Pollard,Tee Higgins,Mason Taylor
292,30,108.98,bustersboys,Saquon Barkley,Emeka Egbuka,Deebo Samuel,Chris Olave,Jaxson Dart,Theo Johnson
293,30,108.88,imagikarp,Jahmyr Gibbs,Emeka Egbuka,Chuba Hubbard,Juwan Johnson,Courtland Sutton,Bo Nix
293,30,108.88,fflinx,Derrick Henry,Garrett Wilson,Chuba Hubbard,Deebo Samuel,Darren Waller,Daniel Jones
295,30,108.78,yuzenn,Garrett Wilson,George Pickens,Rico Dowdle,Dak Prescott,Darren Waller,RJ Harvey
296,30,108.76,lee121503,Ashton Jeanty,Tetairoa McMillan,Deebo Samuel,Sam LaPorta,Rachaad White,Baker Mayfield
297,30,108.68,upthemaxx,Jonathan Taylor,Quentin Johnston,Jake Ferguson,Brock Bowers,Dak Prescott,Xavier Legette
298,30,108.64,ahodaniel,Jahmyr Gibbs,Emeka Egbuka,Jaylen Waddle,Emari Demercado,Darren Waller,Tua Tagovailoa
299,30,108.62,danjpreciado,Jonathan Taylor,David Montgomery,Jake Ferguson,Kyler Murray,Wan'Dale Robinson,Rashid Shaheed
300,30,108.58,berettajames,Jahmyr Gibbs,Emeka Egbuka,Tetairoa McMillan,Tony Pollard,Dak Prescott,Mason Taylor
301,30,108.52,kobegoat2424,Jonathan Taylor,Brock Bowers,Chuba Hubbard,Keenan Allen,Zay Flowers,Jared Goff
301,30,108.52,tubinis2121,Derrick Henry,Javonte Williams,Sam LaPorta,Deebo Samuel,DeVonta Smith,Jared Goff
301,30,108.52,bestballviper,Garrett Wilson,Justin Fields,Marvin Harrison,Sam LaPorta,Emari Demercado,Rico Dowdle
304,30,108.5,awe419,Trey McBride,Javonte Williams,Rico Dowdle,Jalen Hurts,Tee Higgins,DeVonta Smith
305,30,108.44,urbanik,Jaxon Smith-Njigba,Tyler Warren,Jake Ferguson,Chuba Hubbard,Cooper Kupp,Sam Darnold
306,30,108.36,nez,Jaxon Smith-Njigba,David Montgomery,Rachaad White,Keenan Allen,Dallas Goedert,Sam Darnold
307,30,108.3,mane,Jonathan Taylor,Emeka Egbuka,Jalen Hurts,Jakobi Meyers,Chris Olave,Darren Waller
308,30,108.28,jasta29,Jahmyr Gibbs,Emeka Egbuka,David Montgomery,Chris Godwin,Baker Mayfield,Darren Waller
309,30,108.26,ingelx,Jonathan Taylor,Emeka Egbuka,Alvin Kamara,Dallas Goedert,A.J. Brown,Baker Mayfield
309,30,108.26,nf42,Jahmyr Gibbs,Emeka Egbuka,Deebo Samuel,Kenneth Walker III,Dallas Goedert,Baker Mayfield
311,30,108.22,benrothlesberger,Jaxon Smith-Njigba,Ja'Marr Chase,Rachaad White,Jameson Williams,Jared Goff,Darren Waller
312,30,108.12,gpngc,Jonathan Taylor,Justin Fields,Jaylen Waddle,Zay Flowers,Courtland Sutton,Dalton Schultz
312,30,108.12,nez,Garrett Wilson,Justin Fields,Rachaad White,Ladd McConkey,Mason Taylor,Rashid Shaheed
314,30,108.06,berettajames,Saquon Barkley,Nico Collins,Rico Dowdle,A.J. Brown,Evan Engram,C.J. Stroud
314,30,108.06,bigfudgy,Saquon Barkley,Emeka Egbuka,Rachaad White,Chris Olave,Baker Mayfield,Chig Okonkwo
316,30,108,hotsizauce,Jaxon Smith-Njigba,Ja'Marr Chase,Rachaad White,Courtland Sutton,Kyler Murray,Dalton Schultz
317,30,107.96,blitzology,Jonathan Taylor,Emeka Egbuka,Marvin Harrison,Baker Mayfield,Cooper Kupp,Juwan Johnson
318,30,107.94,zahzz,Jaxon Smith-Njigba,Bucky Irving,Jayden Daniels,Sam LaPorta,Chris Godwin,J.K. Dobbins
318,30,107.94,baldeagle9901,Amon-Ra St. Brown,David Montgomery,Jake Ferguson,Jared Goff,Tee Higgins,Jacory Croskey-Merritt
320,30,107.92,tubinis2121,Amon-Ra St. Brown,Breece Hall,Chuba Hubbard,Sam LaPorta,Jared Goff,Tee Higgins
321,30,107.84,cutcutler,Jonathan Taylor,Lamar Jackson,Trey McBride,Chris Olave,Sam LaPorta,DeVonta Smith
321,30,107.84,shagnastyball17,Ashton Jeanty,George Pickens,Marvin Harrison,Rico Dowdle,Darren Waller,Tua Tagovailoa
321,30,107.84,jokah03,Jonathan Taylor,Rico Dowdle,Jaylen Waddle,Chris Godwin,Zach Ertz,Tua Tagovailoa
324,30,107.82,patrickbarnesyoutube,Saquon Barkley,Tetairoa McMillan,Deebo Samuel,Sam LaPorta,Rico Dowdle,Bryce Young
325,30,107.8,nez,Cam Skattebo,Ja'Marr Chase,Jalen Hurts,A.J. Brown,Rico Dowdle,Mason Taylor
326,30,107.7,lee121503,Jonathan Taylor,Ja'Marr Chase,Jalen Hurts,Chris Olave,Dallas Goedert,Tony Pollard
327,30,107.68,drapp,De'Von Achane,Javonte Williams,Deebo Samuel,Courtland Sutton,Bo Nix,Darren Waller
327,30,107.68,kuruc711,Bucky Irving,Breece Hall,Michael Pittman Jr.,Courtland Sutton,Daniel Jones,Theo Johnson
329,30,107.66,tbrook3434,Jaxon Smith-Njigba,Nico Collins,Sam LaPorta,Kenneth Walker III,J.K. Dobbins,C.J. Stroud
330,30,107.62,bigfudgy,Garrett Wilson,Nico Collins,Jalen Hurts,David Montgomery,Bucky Irving,Dallas Goedert
330,30,107.62,kobegoat2424,Jahmyr Gibbs,Justin Fields,Chuba Hubbard,Sam LaPorta,Keenan Allen,Terry McLaurin
330,30,107.62,kuruc711,Jonathan Taylor,Justin Fields,Jake Ferguson,Michael Pittman Jr.,Zay Flowers,Tre Tucker
333,30,107.6,manaray31,Jonathan Taylor,David Montgomery,Jake Ferguson,Dak Prescott,Chris Godwin,Troy Franklin
334,30,107.56,lee121503,Jaxon Smith-Njigba,David Montgomery,Jake Ferguson,Jakobi Meyers,Michael Pittman Jr.,Sam Darnold
335,30,107.54,berettajames,Jaxon Smith-Njigba,Emeka Egbuka,Rachaad White,A.J. Brown,Zach Ertz,Sam Darnold
336,30,107.52,mosioatunya,Jonathan Taylor,Justin Fields,Rachaad White,Courtland Sutton,Zay Flowers,Chig Okonkwo
337,30,107.5,clayr007,Ashton Jeanty,Ja'Marr Chase,Jalen Hurts,Chuba Hubbard,Mark Andrews,Rashid Shaheed
338,30,107.48,mane,Ashton Jeanty,Javonte Williams,Deebo Samuel,Courtland Sutton,Bo Nix,Darren Waller
339,30,107.46,jdwwdjjosh,Jaxon Smith-Njigba,Emeka Egbuka,Tyler Warren,Tony Pollard,Chris Godwin,Baker Mayfield
339,30,107.46,rhatyd,Jonathan Taylor,Emeka Egbuka,Woody Marks,Mason Taylor,C.J. Stroud,Jayden Higgins
341,30,107.44,crblake2,Jaxon Smith-Njigba,David Montgomery,Rico Dowdle,Keenan Allen,Baker Mayfield,Taysom Hill
341,30,107.44,tubinis2121,Derrick Henry,Ja'Marr Chase,Ladd McConkey,Justin Herbert,Terry McLaurin,Mason Taylor
343,30,107.38,sonofkong,Amon-Ra St. Brown,Ja'Marr Chase,Rico Dowdle,Jaxson Dart,Wan'Dale Robinson,Mason Taylor
343,30,107.38,jewishmccaffrey,Omarion Hampton,Jaylen Waddle,Jake Ferguson,Tony Pollard,Dak Prescott,DeVonta Smith
343,30,107.38,keysersoze13,George Pickens,Javonte Williams,Chuba Hubbard,Dak Prescott,Zach Ertz,Tre Tucker
343,30,107.38,nerfnerfnerf,Breece Hall,Jake Ferguson,Deebo Samuel,Keenan Allen,Jaxson Dart,Jacory Croskey-Merritt
347,30,107.36,goazcards,Jaxon Smith-Njigba,Nico Collins,Jake Ferguson,Chuba Hubbard,J.K. Dobbins,C.J. Stroud
347,30,107.36,gmeholder,Garrett Wilson,Nico Collins,Rachaad White,Sam LaPorta,Tee Higgins,C.J. Stroud
347,30,107.36,manaray31,Omarion Hampton,Emeka Egbuka,Deebo Samuel,Courtland Sutton,Dallas Goedert,Baker Mayfield
350,30,107.34,lee121503,Saquon Barkley,Ja'Marr Chase,Jayden Daniels,Sam LaPorta,Rachaad White,Terry McLaurin
351,30,107.28,ttp,Jahmyr Gibbs,Emeka Egbuka,Jake Ferguson,Tee Higgins,Dak Prescott,Kendre Miller
352,30,107.22,d4ve,Amon-Ra St. Brown,Javonte Williams,Deebo Samuel,Sam LaPorta,Chris Olave,Jared Goff
353,30,107.18,tghh300,Cam Skattebo,Javonte Williams,Deebo Samuel,Keenan Allen,Dak Prescott,Mason Taylor
353,30,107.18,manaray31,Cam Skattebo,Bucky Irving,Deebo Samuel,Chris Olave,Jaxson Dart,Theo Johnson
355,30,107.16,mane,Omarion Hampton,Emeka Egbuka,Jaylen Waddle,Tony Pollard,Dallas Goedert,Baker Mayfield
356,30,107.14,ez116,Saquon Barkley,Ja'Marr Chase,Deebo Samuel,Justin Herbert,Tony Pollard,Darren Waller
356,30,107.14,tonysprocket,Derrick Henry,George Pickens,Jayden Daniels,Sam LaPorta,Rashid Shaheed,Terry McLaurin
358,30,107.1,shaneomiz,Jonathan Taylor,David Montgomery,Jaylen Waddle,Keenan Allen,Dak Prescott,Juwan Johnson
358,30,107.1,bound33,Garrett Wilson,Javonte Williams,Michael Pittman Jr.,Sam LaPorta,Rashid Shaheed,Spencer Rattler
360,30,107.08,imagikarp,Ashton Jeanty,Javonte Williams,Sam LaPorta,Deebo Samuel,Michael Pittman Jr.,Jaxson Dart
361,30,107.04,lenkeith,Jonathan Taylor,David Montgomery,Emeka Egbuka,Chris Godwin,Baker Mayfield,Taysom Hill
361,30,107.04,shagnastyball17,Jonathan Taylor,Emeka Egbuka,David Montgomery,Chris Godwin,Baker Mayfield,Taysom Hill
363,30,107,jewishmccaffrey,Breece Hall,Jaylen Waddle,Jalen Hurts,Sam LaPorta,J.K. Dobbins,Rashid Shaheed
364,30,106.92,thewood1105,Jonathan Taylor,Rico Dowdle,Jake Ferguson,Jakobi Meyers,Michael Pittman Jr.,Geno Smith
365,30,106.88,ryleetaylor,Amon-Ra St. Brown,Emeka Egbuka,David Montgomery,Courtland Sutton,Baker Mayfield,Chig Okonkwo
366,30,106.82,hdjdhdjdjsk,Omarion Hampton,Ja'Marr Chase,Jaylen Waddle,Michael Pittman Jr.,Jared Goff,Theo Johnson
367,30,106.8,lee121503,Jonathan Taylor,Tyler Warren,Jalen Hurts,Keenan Allen,Rachaad White,DeVonta Smith
367,30,106.8,hdjdhdjdjsk,Jonathan Taylor,Tetairoa McMillan,David Montgomery,Chris Godwin,Dak Prescott,Darren Waller
369,30,106.78,spartan,Jonathan Taylor,Tetairoa McMillan,Rachaad White,Chris Olave,Jaxson Dart,Theo Johnson
370,30,106.76,tubinis2121,Jaxon Smith-Njigba,Nico Collins,Sam LaPorta,Rachaad White,Chris Godwin,Baker Mayfield
371,30,106.72,fflinx,Garrett Wilson,Justin Fields,Michael Pittman Jr.,Rachaad White,Darren Waller,J.K. Dobbins
372,30,106.68,vindep,Saquon Barkley,Ja'Marr Chase,Rachaad White,Sam LaPorta,Daniel Jones,Cooper Kupp
372,30,106.68,goazcards,Bucky Irving,George Pickens,Deebo Samuel,Marvin Harrison,Dak Prescott,Mason Taylor
372,30,106.68,tmoneyttime1,Jonathan Taylor,Jameson Williams,Rico Dowdle,Keenan Allen,Jaxson Dart,Theo Johnson
375,30,106.62,mtmrevolt,Garrett Wilson,Justin Fields,Marvin Harrison,Sam LaPorta,Tre Tucker,Jacory Croskey-Merritt
375,30,106.62,mosioatunya,Breece Hall,Ja'Marr Chase,Deebo Samuel,Kenneth Walker III,Jared Goff,Darren Waller
377,30,106.58,gabrainos,Jahmyr Gibbs,Ja'Marr Chase,Deebo Samuel,Chris Olave,Jaxson Dart,Theo Johnson
377,30,106.58,tubinis2121,Jonathan Taylor,Brock Bowers,Jaylen Waddle,A.J. Brown,Rico Dowdle,Jaxson Dart
379,30,106.56,kuruc711,De'Von Achane,Emeka Egbuka,Kenneth Walker III,Jaylen Waddle,Dallas Goedert,Baker Mayfield
380,30,106.54,danjpreciado,Garrett Wilson,Javonte Williams,Deebo Samuel,Justin Herbert,Dallas Goedert,Rashid Shaheed
380,30,106.54,tannerborud,Breece Hall,Ja'Marr Chase,Rachaad White,Sam LaPorta,Chris Godwin,Jake Browning
382,30,106.52,kcpolack,Jahmyr Gibbs,Trey Benson,Jaylen Waddle,Jameson Williams,Jared Goff,Theo Johnson
383,30,106.48,jpcissel9,Jahmyr Gibbs,Jaylen Waddle,Deebo Samuel,Tee Higgins,Dak Prescott,Mason Taylor
384,30,106.44,bestballviper,Jaxon Smith-Njigba,Tyler Warren,Woody Marks,Rico Dowdle,Cooper Kupp,Sam Darnold
385,30,106.4,tbrook3434,Jonathan Taylor,David Montgomery,Jake Ferguson,Michael Pittman Jr.,Daniel Jones,Tre Tucker
386,30,106.38,craigg503,Jaxon Smith-Njigba,Garrett Wilson,Rachaad White,Marvin Harrison,Darren Waller,Bo Nix
387,30,106.36,tubinis2121,Cam Skattebo,Ja'Marr Chase,Lamar Jackson,David Montgomery,Mark Andrews,Rashid Shaheed
388,30,106.34,urbanik,Jaxon Smith-Njigba,Tyler Warren,Jayden Daniels,Tony Pollard,Chris Olave,Terry McLaurin
389,30,106.28,freefries,Derrick Henry,Ja'Marr Chase,Marvin Harrison,Bucky Irving,Dak Prescott,Zach Ertz
390,30,106.26,sgtsweeny,Jaxon Smith-Njigba,Tyler Warren,David Montgomery,Chris Olave,Bucky Irving,Sam Darnold
390,30,106.26,mathology,Jonathan Taylor,Emeka Egbuka,Kenneth Walker III,Chris Godwin,Baker Mayfield,Dalton Schultz
392,30,106.24,berettajames,Jaxon Smith-Njigba,Tyler Warren,Deebo Samuel,Kenneth Walker III,Tony Pollard,Sam Darnold
392,30,106.24,tonysprocket,Amon-Ra St. Brown,Javonte Williams,Jaylen Waddle,A.J. Brown,Darren Waller,Tua Tagovailoa
394,30,106.22,gabrainos,Jahmyr Gibbs,Justin Fields,Ladd McConkey,Deebo Samuel,Mason Taylor,Rashid Shaheed
395,30,106.2,asaptuna,Saquon Barkley,Jaylen Waddle,Rico Dowdle,Michael Pittman Jr.,Kyler Murray,Evan Engram
395,30,106.2,goazcards,Jonathan Taylor,Jake Ferguson,David Montgomery,Tee Higgins,Dak Prescott,Jalen Tolbert
395,30,106.2,in3us,Jaxon Smith-Njigba,Rachaad White,Jake Ferguson,A.J. Brown,Kyler Murray,Rashid Shaheed
398,30,106.18,awe419,Jaxon Smith-Njigba,Tyler Warren,Rico Dowdle,Tony Pollard,Daniel Jones,Tee Higgins
398,30,106.18,manaray31,Breece Hall,George Pickens,Rico Dowdle,Dak Prescott,Chris Olave,Dallas Goedert
398,30,106.18,goods,Garrett Wilson,Javonte Williams,Rachaad White,Sam LaPorta,Bo Nix,Troy Franklin
401,30,106.12,rotorun,Amon-Ra St. Brown,Jaylen Waddle,Sam LaPorta,Jared Goff,Chase Brown,Jacory Croskey-Merritt
402,30,106.08,ahodaniel,Jaxon Smith-Njigba,Emeka Egbuka,David Montgomery,Alvin Kamara,Mark Andrews,Baker Mayfield
402,30,106.08,ginobilimvp,Bucky Irving,Nico Collins,Dak Prescott,Dallas Goedert,Chris Godwin,Rashid Shaheed
404,30,106.06,berettajames,Jahmyr Gibbs,Emeka Egbuka,Quentin Johnston,Sam LaPorta,Tony Pollard,Baker Mayfield
404,30,106.06,gpngc,Amon-Ra St. Brown,Tyler Warren,Rico Dowdle,Ladd McConkey,Tee Higgins,Baker Mayfield
406,30,106.04,krutches93,Jaxon Smith-Njigba,Tyler Warren,Rachaad White,Chase Brown,Michael Pittman Jr.,Sam Darnold
406,30,106.04,bigtruckin,De'Von Achane,Jaylen Waddle,Rachaad White,DeVonta Smith,Mason Taylor,Tua Tagovailoa
