place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
210,30,112.54,brian,Jonathan Taylor,James Cook,George Pickens,Davante Adams,Dak Prescott,Dallas Goedert
211,30,112.5,sonofkong,Trey McBride,Amon-Ra St. Brown,Travis Etienne Jr.,Davante Adams,Drake Maye,Stefon Diggs
212,30,112.48,lee121503,Jahmyr Gibbs,Malik Nabers,Garrett Wilson,Travis Kelce,Rome Odunze,Caleb Williams
213,30,112.44,d4ve,Christian McCaffrey,Tee Higgins,Travis Etienne Jr.,Dak Prescott,Jake Ferguson,Rome Odunze
214,30,112.36,nez,Christian McCaffrey,Amon-Ra St. Brown,Chuba Hubbard,Travis Hunter,Sam LaPorta,Jared Goff
215,30,112.3,tubinis2121,De'Von Achane,Malik Nabers,Tyreek Hill,George Pickens,Hunter Henry,Drake Maye
216,30,112.14,manaray31,Ja'Marr Chase,Jaxon Smith-Njigba,Travis Etienne Jr.,Javonte Williams,Dak Prescott,Harold Fannin
217,30,112.1,bustersboys,Saquon Barkley,Malik Nabers,Travis Etienne Jr.,Tetairoa McMillan,Harold Fannin,Drake Maye
218,30,112.06,goazcards,Jonathan Taylor,Puka Nacua,DK Metcalf,Sam LaPorta,D'Andre Swift,Jared Goff
219,30,111.98,ecoxer10,Jahmyr Gibbs,Amon-Ra St. Brown,Tee Higgins,Rome Odunze,Colston Loveland,Caleb Williams
220,30,111.96,joopy,Chase Brown,Amon-Ra St. Brown,Alvin Kamara,Davante Adams,Jared Goff,Brenton Strange
221,30,111.86,nez,Jahmyr Gibbs,Breece Hall,Amon-Ra St. Brown,Davante Adams,Jared Goff,Mark Andrews
222,30,111.8,copperprices,Trey McBride,Amon-Ra St. Brown,Tyreek Hill,Javonte Williams,Jaylen Warren,Kyler Murray
223,30,111.78,awe419,Puka Nacua,Malik Nabers,Alvin Kamara,Hollywood Brown,Patrick Mahomes,Juwan Johnson
224,30,111.76,lee121503,Derrick Henry,Amon-Ra St. Brown,Tyreek Hill,Davante Adams,Harold Fannin,Jared Goff
224,30,111.76,cirocdfs,CeeDee Lamb,Amon-Ra St. Brown,Chuba Hubbard,Sam LaPorta,D.J. Moore,Jared Goff
224,30,111.76,patrickbarnesyoutube,Chase Brown,Amon-Ra St. Brown,Alvin Kamara,George Pickens,Jared Goff,Harold Fannin
227,30,111.74,mvp071780,Ja'Marr Chase,Amon-Ra St. Brown,Chuba Hubbard,TreVeyon Henderson,Dak Prescott,Brenton Strange
228,30,111.68,topstatnft,De'Von Achane,Amon-Ra St. Brown,D.J. Moore,Rome Odunze,Caleb Williams,Hunter Henry
229,30,111.64,manaray31,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Davante Adams,Dak Prescott,Chig Okonkwo
229,30,111.64,in3us,Saquon Barkley,James Cook,Tee Higgins,Davante Adams,Dak Prescott,Juwan Johnson
231,30,111.56,beriov,Derrick Henry,Amon-Ra St. Brown,Jaxon Smith-Njigba,Javonte Williams,Jared Goff,Noah Fant
232,30,111.54,d4ve,Ja'Marr Chase,Travis Etienne Jr.,Jaxon Smith-Njigba,George Pickens,Dak Prescott,Juwan Johnson
233,30,111.5,patrickbarnesyoutube,Saquon Barkley,Amon-Ra St. Brown,Tee Higgins,Davante Adams,Drake Maye,Hunter Henry
233,30,111.5,ez116,Lamar Jackson,Malik Nabers,Travis Etienne Jr.,Zay Flowers,D'Andre Swift,Dallas Goedert
235,30,111.48,shagnastyball17,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Travis Kelce,Javonte Williams,Caleb Williams
235,30,111.48,awe419,Puka Nacua,Malik Nabers,Chuba Hubbard,Travis Kelce,D'Andre Swift,Caleb Williams
237,30,111.44,bobbyg12,Saquon Barkley,Amon-Ra St. Brown,Chuba Hubbard,Tyler Warren,Tetairoa McMillan,Bo Nix
238,30,111.4,ffbwizard,De'Von Achane,Malik Nabers,J.K. Dobbins,Drake Maye,Juwan Johnson,DeMario Douglas
239,30,111.38,sonofkong,CeeDee Lamb,Malik Nabers,Alvin Kamara,Brenton Strange,Rome Odunze,Caleb Williams
240,30,111.34,jameso714,CeeDee Lamb,James Cook,Tyreek Hill,Dak Prescott,Rome Odunze,Noah Fant
241,30,111.3,lee121503,Lamar Jackson,Malik Nabers,Tony Pollard,Ricky Pearsall,Javonte Williams,Juwan Johnson
241,30,111.3,krutches93,Lamar Jackson,Jonathan Taylor,Tyreek Hill,Zay Flowers,Juwan Johnson,Jameson Williams
243,30,111.28,cavaleman,Saquon Barkley,Amon-Ra St. Brown,Alvin Kamara,Mark Andrews,Rome Odunze,Caleb Williams
244,30,111.26,hotsizauce,Puka Nacua,Malik Nabers,Tony Pollard,Sam LaPorta,Calvin Ridley,Jared Goff
244,30,111.26,krutches93,Christian McCaffrey,James Conner,Amon-Ra St. Brown,Sam LaPorta,Jerry Jeudy,Jared Goff
246,30,111.24,kpark829,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Dak Prescott,D'Andre Swift,Jake Ferguson
247,30,111.2,yolobet,Lamar Jackson,Malik Nabers,Zay Flowers,Tetairoa McMillan,Jake Ferguson,J.K. Dobbins
247,30,111.2,shagnastyball17,De'Von Achane,Malik Nabers,Tyreek Hill,Tyler Warren,D'Andre Swift,Tua Tagovailoa
247,30,111.2,brandon24l,Lamar Jackson,Amon-Ra St. Brown,Chuba Hubbard,George Pickens,Jameson Williams,Mark Andrews
250,30,111.18,fatjaffe,Trey McBride,Malik Nabers,Javonte Williams,D.J. Moore,Patrick Mahomes,J.K. Dobbins
251,30,111.14,gabrainos,De'Von Achane,Malik Nabers,George Pickens,TreVeyon Henderson,Dak Prescott,Jake Ferguson
251,30,111.14,goods,CeeDee Lamb,Amon-Ra St. Brown,Travis Etienne Jr.,Dak Prescott,Jake Ferguson,Dylan Sampson
253,30,111.06,ez116,Derrick Henry,Amon-Ra St. Brown,Jaxon Smith-Njigba,D'Andre Swift,Jared Goff,Juwan Johnson
254,30,111,bustersboys,Trey McBride,Malik Nabers,Alvin Kamara,Tyler Warren,Jameson Williams,Drake Maye
255,30,110.9,jorland50,Puka Nacua,Jonathan Taylor,Alvin Kamara,Ricky Pearsall,Drake Maye,Jake Ferguson
255,30,110.9,nez,Jahmyr Gibbs,James Cook,Jaxon Smith-Njigba,Tetairoa McMillan,Drake Maye,Juwan Johnson
255,30,110.9,rotorun,De'Von Achane,Amon-Ra St. Brown,Tyreek Hill,Hunter Henry,D'Andre Swift,Drake Maye
258,30,110.86,fatjaffe,CeeDee Lamb,Amon-Ra St. Brown,Garrett Wilson,Sam LaPorta,Jared Goff,Jaylen Warren
259,30,110.8,gforgumby,Puka Nacua,Jonathan Taylor,Javonte Williams,DK Metcalf,Mark Andrews,Drake Maye
260,30,110.6,cgeeeeee,Derrick Henry,Amon-Ra St. Brown,James Cook,Davante Adams,Drake Maye,Dallas Goedert
261,30,110.58,qbtheking22,Malik Nabers,James Conner,George Pickens,Sam LaPorta,Rome Odunze,Caleb Williams
262,30,110.56,thewood1105,Saquon Barkley,Amon-Ra St. Brown,Alvin Kamara,Sam LaPorta,Jared Goff,Chris Olave
262,30,110.56,stueast13,Puka Nacua,James Conner,Chuba Hubbard,Jameson Williams,Jared Goff,Harold Fannin
264,30,110.54,chadcandles,Malik Nabers,Jonathan Taylor,George Pickens,Ricky Pearsall,Brenton Strange,Dak Prescott
264,30,110.54,wduncs,Malik Nabers,Jaxon Smith-Njigba,George Pickens,Tyler Warren,J.K. Dobbins,Daniel Jones
266,30,110.5,gpngc,Christian McCaffrey,Amon-Ra St. Brown,Tee Higgins,Drake Maye,Hunter Henry,Jaylen Waddle
267,30,110.44,benrothlesberger,Saquon Barkley,Amon-Ra St. Brown,Chuba Hubbard,George Pickens,Dak Prescott,Jonnu Smith
268,30,110.4,nf42,Ja'Marr Chase,Amon-Ra St. Brown,Breece Hall,Tyler Warren,Drake Maye,Stefon Diggs
269,30,110.28,berettajames,Saquon Barkley,Amon-Ra St. Brown,Tony Pollard,Davante Adams,Patrick Mahomes,Harold Fannin
270,30,110.26,lee121503,Christian McCaffrey,Jaxon Smith-Njigba,Travis Etienne Jr.,Tetairoa McMillan,George Kittle,Jared Goff
270,30,110.26,spike9771,Malik Nabers,Brian Thomas,Alvin Kamara,Javonte Williams,Mac Jones,Juwan Johnson
272,30,110.08,imagikarp,Saquon Barkley,Malik Nabers,Javonte Williams,Tyler Warren,Hollywood Brown,Patrick Mahomes
273,30,109.98,mossy94,Trey McBride,Jonathan Taylor,Zay Flowers,Tetairoa McMillan,Rome Odunze,Caleb Williams
274,30,109.96,spike9771,Ja'Marr Chase,Travis Etienne Jr.,Tyreek Hill,George Pickens,Hunter Henry,Jared Goff
275,30,109.94,hotsizauce,Saquon Barkley,Amon-Ra St. Brown,Tee Higgins,George Pickens,Dak Prescott,Harold Fannin
276,30,109.92,thewood1105,Ja'Marr Chase,James Cook,Tee Higgins,David Njoku,Tetairoa McMillan,Bryce Young
277,30,109.9,krutches93,De'Von Achane,Malik Nabers,Travis Kelce,Alvin Kamara,Jerry Jeudy,Drake Maye
278,30,109.88,lofireball15,Trey McBride,Malik Nabers,Ricky Pearsall,D'Andre Swift,Rome Odunze,Caleb Williams
279,30,109.86,d4ve,Saquon Barkley,Jonathan Taylor,Sam LaPorta,Davante Adams,DeVonta Smith,Jared Goff
280,30,109.84,carpark03,CeeDee Lamb,Amon-Ra St. Brown,George Pickens,Dak Prescott,David Njoku,J.K. Dobbins
281,30,109.8,hdjdhdjdjsk,Ja'Marr Chase,Amon-Ra St. Brown,Chuba Hubbard,Kyler Murray,Harold Fannin,D.J. Moore
281,30,109.8,bestballviper,Lamar Jackson,Jonathan Taylor,Zay Flowers,Tetairoa McMillan,Kenneth Walker III,Jake Ferguson
283,30,109.74,shagnastyball17,Jahmyr Gibbs,Amon-Ra St. Brown,Alvin Kamara,George Pickens,Dak Prescott,Dalton Kincaid
284,30,109.66,bustersboys,CeeDee Lamb,Amon-Ra St. Brown,Chuba Hubbard,Sam LaPorta,TreVeyon Henderson,Jared Goff
285,30,109.64,housealwayswins,De'Von Achane,Malik Nabers,Courtland Sutton,Davante Adams,Bo Nix,Jake Ferguson
286,30,109.56,adonnus81,Jared Goff,Amon-Ra St. Brown,David Montgomery,Tyreek Hill,D.J. Moore,Dallas Goedert
287,30,109.54,chris,Saquon Barkley,Amon-Ra St. Brown,Javonte Williams,Tyler Warren,Travis Hunter,Daniel Jones
287,30,109.54,vindep,Ja'Marr Chase,Amon-Ra St. Brown,Joe Burrow,Mark Andrews,Javonte Williams,Jaylen Warren
289,30,109.46,hotsizauce,Saquon Barkley,Malik Nabers,Tony Pollard,George Pickens,Hunter Henry,Jared Goff
290,30,109.44,gforgumby,Puka Nacua,Jonathan Taylor,Javonte Williams,Travis Kelce,Bo Nix,Michael Pittman Jr.
291,30,109.38,patrickbarnesyoutube,Chase Brown,Jonathan Taylor,Tyreek Hill,Travis Kelce,Patrick Mahomes,Rome Odunze
292,30,109.3,bugstud,De'Von Achane,Malik Nabers,George Pickens,TreVeyon Henderson,Harold Fannin,Drake Maye
293,30,109.26,nez,Trey McBride,James Conner,Javonte Williams,Tetairoa McMillan,Jameson Williams,Jared Goff
294,30,109.24,jperry32,Christian McCaffrey,Amon-Ra St. Brown,Garrett Wilson,D'Andre Swift,Dak Prescott,Jake Ferguson
295,30,109.18,iamthesims,Saquon Barkley,Jaxon Smith-Njigba,Amon-Ra St. Brown,Patrick Mahomes,Juwan Johnson,Xavier Worthy
295,30,109.18,bestballviper,Puka Nacua,Malik Nabers,Travis Kelce,Patrick Mahomes,Kenneth Walker III,RJ Harvey
297,30,109.14,iamthesims,Malik Nabers,Brian Thomas,George Pickens,Dak Prescott,Kenneth Walker III,Jake Ferguson
298,30,109.1,showdelz,Lamar Jackson,Amon-Ra St. Brown,Chuba Hubbard,Zay Flowers,Davante Adams,Mark Andrews
299,30,109.06,ryannelson,Saquon Barkley,Amon-Ra St. Brown,Chuba Hubbard,Sam LaPorta,Travis Hunter,Jared Goff
300,30,109.04,berettajames,De'Von Achane,Malik Nabers,A.J. Brown,Alvin Kamara,Jake Ferguson,Dak Prescott
301,30,108.96,dmlarson,Trey McBride,Amon-Ra St. Brown,Sam LaPorta,Tetairoa McMillan,D'Andre Swift,Jared Goff
302,30,108.8,berettajames,Puka Nacua,Malik Nabers,Alvin Kamara,DK Metcalf,Drake Maye,Brenton Strange
303,30,108.78,berettajames,Saquon Barkley,Amon-Ra St. Brown,Travis Etienne Jr.,Zay Flowers,Patrick Mahomes,Harold Fannin
304,30,108.76,nez,Saquon Barkley,James Cook,Sam LaPorta,Tetairoa McMillan,Jared Goff,Jaylen Waddle
305,30,108.7,drapp,Trey McBride,Jonathan Taylor,Tyreek Hill,Javonte Williams,Drake Maye,Calvin Ridley
306,30,108.66,cbrook,Ja'Marr Chase,Travis Etienne Jr.,Ricky Pearsall,Jared Goff,Jameson Williams,Noah Fant
307,30,108.6,bustersboys,Lamar Jackson,Malik Nabers,Ricky Pearsall,Tyreek Hill,Javonte Williams,David Njoku
308,30,108.58,lofireball15,Saquon Barkley,Amon-Ra St. Brown,Sam LaPorta,D.J. Moore,Rome Odunze,Caleb Williams
309,30,108.56,theoriginalzman,Christian McCaffrey,Amon-Ra St. Brown,Jaxon Smith-Njigba,Mark Andrews,TreVeyon Henderson,Jared Goff
310,30,108.5,cgeeeeee,Lamar Jackson,Amon-Ra St. Brown,Chuba Hubbard,Hollywood Brown,D'Andre Swift,Juwan Johnson
311,30,108.44,chris,Saquon Barkley,Amon-Ra St. Brown,Chuba Hubbard,Tyler Warren,Chris Olave,Daniel Jones
312,30,108.4,gforgumby,De'Von Achane,Malik Nabers,Tyreek Hill,Sam LaPorta,Jaylen Warren,Tua Tagovailoa
313,30,108.3,vindep,Lamar Jackson,Malik Nabers,Tyreek Hill,Tyler Warren,David Montgomery,D'Andre Swift
313,30,108.3,mathology,Lamar Jackson,Malik Nabers,Ricky Pearsall,Jameson Williams,Kenneth Walker III,Chig Okonkwo
315,30,108.28,tonysprocket,Saquon Barkley,Malik Nabers,Alvin Kamara,George Pickens,Patrick Mahomes,Harold Fannin
316,30,108.24,bustersboys,Ja'Marr Chase,Joe Burrow,Amon-Ra St. Brown,Jameson Williams,Kenneth Walker III,Mark Andrews
317,30,108.2,crblake2,De'Von Achane,Malik Nabers,Zay Flowers,Tetairoa McMillan,Kyler Murray,Juwan Johnson
318,30,108.16,razor33,Jonathan Taylor,Chuba Hubbard,D.J. Moore,Jameson Williams,Jared Goff,Pat Freiermuth
319,30,108.14,manaray31,Saquon Barkley,Malik Nabers,Tony Pollard,Tyreek Hill,Dak Prescott,Jake Ferguson
320,30,108.1,manaray31,Ja'Marr Chase,Chuba Hubbard,Tony Pollard,George Kittle,Davante Adams,Brock Purdy
321,30,107.98,nez,Jahmyr Gibbs,James Cook,Tee Higgins,Davante Adams,Caleb Williams,Juwan Johnson
322,30,107.94,sportsandhype,Puka Nacua,James Cook,Tyler Warren,Bo Nix,Calvin Ridley,Troy Franklin
323,30,107.9,carpark03,Saquon Barkley,Amon-Ra St. Brown,DK Metcalf,George Pickens,Drake Maye,Dalton Kincaid
324,30,107.88,gforgumby,CeeDee Lamb,James Cook,Travis Kelce,Davante Adams,Jaylen Warren,Patrick Mahomes
325,30,107.86,mathology,Chase Brown,Amon-Ra St. Brown,Alvin Kamara,Jameson Williams,Mark Andrews,Jared Goff
326,30,107.84,bestballviper,Ja'Marr Chase,Chuba Hubbard,Travis Etienne Jr.,Trevor Lawrence,Tyler Warren,Dyami Brown
326,30,107.84,th3what,Kyren Williams,Jonathan Taylor,George Pickens,Davante Adams,Jake Ferguson,Dak Prescott
328,30,107.82,dmlarson,De'Von Achane,Malik Nabers,Marvin Harrison,Tetairoa McMillan,Bryce Young,Juwan Johnson
329,30,107.76,krutches93,Jahmyr Gibbs,Jaxon Smith-Njigba,Tony Pollard,Sam LaPorta,Jared Goff,Rome Odunze
329,30,107.76,krutches93,Saquon Barkley,Travis Etienne Jr.,Sam LaPorta,Davante Adams,Jameson Williams,Jared Goff
331,30,107.74,peteroverzet,Ja'Marr Chase,Jalen Hurts,Travis Etienne Jr.,Jameson Williams,Rome Odunze,Jonnu Smith
332,30,107.7,vindep,CeeDee Lamb,Amon-Ra St. Brown,James Cook,Mark Andrews,Kyler Murray,Jaylen Warren
333,30,107.68,danjpreciado,Saquon Barkley,Amon-Ra St. Brown,Alvin Kamara,Davante Adams,David Njoku,Caleb Williams
334,30,107.66,bwinning69,Puka Nacua,Brian Thomas,Tyler Warren,Kenneth Walker III,Jared Goff,J.K. Dobbins
335,30,107.64,hotsizauce,Chase Brown,Malik Nabers,DK Metcalf,Javonte Williams,Jake Ferguson,Dak Prescott
336,30,107.6,krutches93,Saquon Barkley,Amon-Ra St. Brown,Tony Pollard,Davante Adams,Drake Maye,Hunter Henry
337,30,107.58,lenkeith,Christian McCaffrey,Amon-Ra St. Brown,Chuba Hubbard,Justin Fields,Davante Adams,Juwan Johnson
338,30,107.54,jtmckenzi,Ja'Marr Chase,Jaxon Smith-Njigba,Alvin Kamara,George Pickens,Dak Prescott,Jake Ferguson
338,30,107.54,nez,Puka Nacua,Jonathan Taylor,Alvin Kamara,Tyreek Hill,Harold Fannin,Bo Nix
340,30,107.5,bestballviper,CeeDee Lamb,Malik Nabers,Travis Etienne Jr.,J.K. Dobbins,Hunter Henry,Drake Maye
341,30,107.48,jawshwahhh,Puka Nacua,Malik Nabers,TreVeyon Henderson,George Pickens,Harold Fannin,Patrick Mahomes
342,30,107.46,jyaker23,Christian McCaffrey,Amon-Ra St. Brown,A.J. Brown,Tetairoa McMillan,Mark Andrews,Jared Goff
342,30,107.46,dmanwon,Ja'Marr Chase,Travis Etienne Jr.,A.J. Brown,Jameson Williams,Jared Goff,Jake Tonges
344,30,107.44,bustersboys,CeeDee Lamb,Malik Nabers,Ricky Pearsall,Tyler Warren,Dak Prescott,Kenneth Walker III
345,30,107.36,gforgumby,Derrick Henry,Amon-Ra St. Brown,Travis Etienne Jr.,Davante Adams,Mark Andrews,Jared Goff
346,30,107.3,fitzdraftmagic,Lamar Jackson,Malik Nabers,Alvin Kamara,Tyler Warren,Jerry Jeudy,Jameson Williams
347,30,107.28,nez,Derrick Henry,Amon-Ra St. Brown,Travis Etienne Jr.,Travis Kelce,Rome Odunze,Caleb Williams
348,30,107.26,awolff225,Jahmyr Gibbs,Jaxon Smith-Njigba,Travis Etienne Jr.,Tyler Warren,George Pickens,Jared Goff
348,30,107.26,lofireball15,CeeDee Lamb,James Conner,Amon-Ra St. Brown,Sam LaPorta,D.J. Moore,Jared Goff
350,30,107.24,bustersboys,Jahmyr Gibbs,Malik Nabers,Travis Etienne Jr.,Tetairoa McMillan,Bo Nix,David Njoku
350,30,107.24,creuter22,De'Von Achane,Malik Nabers,TreVeyon Henderson,Zay Flowers,Dak Prescott,Jake Ferguson
352,30,107.2,lexidog17,Ja'Marr Chase,DK Metcalf,Kyler Murray,Jameson Williams,Javonte Williams,Juwan Johnson
353,30,107.16,thewa11,Jonathan Taylor,Breece Hall,Davante Adams,Tetairoa McMillan,Harold Fannin,Jared Goff
354,30,107.14,iamthesims,Puka Nacua,Malik Nabers,Courtland Sutton,Javonte Williams,Bo Nix,David Njoku
355,30,107.12,nez,Puka Nacua,Jonathan Taylor,Davante Adams,Tyler Warren,Calvin Ridley,Matthew Stafford
355,30,107.12,jtmckenzi,Puka Nacua,Jonathan Taylor,Chuba Hubbard,Davante Adams,Mark Andrews,Matthew Stafford
357,30,107.1,sackreligious9,Malik Nabers,Kyren Williams,Alvin Kamara,Davante Adams,David Njoku,Drake Maye
357,30,107.1,awe419,De'Von Achane,Malik Nabers,Alvin Kamara,Zay Flowers,Jake Ferguson,Kyler Murray
359,30,107.08,fullyloaded,De'Von Achane,Malik Nabers,DK Metcalf,Sam LaPorta,J.K. Dobbins,Patrick Mahomes
360,30,107.04,thewood1105,Puka Nacua,Jonathan Taylor,Tony Pollard,George Pickens,Dak Prescott,Harold Fannin
361,30,107,tballer14,Malik Nabers,Jaxon Smith-Njigba,Kyler Murray,Tyler Warren,Javonte Williams,David Montgomery
361,30,107,dmozone,Trey McBride,Jaxon Smith-Njigba,James Cook,Kyler Murray,David Montgomery,Rome Odunze
361,30,107,in3us,Lamar Jackson,Malik Nabers,Zay Flowers,Travis Kelce,David Montgomery,Jaylen Warren
361,30,107,vindep,Lamar Jackson,Malik Nabers,Travis Kelce,Zay Flowers,Jaylen Warren,David Montgomery
365,30,106.98,awe419,Trey McBride,Malik Nabers,Javonte Williams,Hollywood Brown,Patrick Mahomes,D'Andre Swift
365,30,106.98,markzorner,Jonathan Taylor,De'Von Achane,Patrick Mahomes,Travis Kelce,Jameson Williams,DeVonta Smith
365,30,106.98,goazcards,Puka Nacua,Malik Nabers,Alvin Kamara,George Pickens,Caleb Williams,Cole Kmet
368,30,106.94,manaray31,Christian McCaffrey,James Cook,Garrett Wilson,Davante Adams,Juwan Johnson,Bo Nix
369,30,106.9,thewood1105,Lamar Jackson,Jonathan Taylor,Javonte Williams,Tyreek Hill,Mark Andrews,Jaylen Waddle
370,30,106.88,bestballviper,De'Von Achane,Jonathan Taylor,Ricky Pearsall,Travis Kelce,Patrick Mahomes,Jalen Royals
371,30,106.84,thebosstweed,Puka Nacua,Jonathan Taylor,Daniel Jones,Javonte Williams,Stefon Diggs,Jonnu Smith
372,30,106.78,chadcandles,Derrick Henry,Chuba Hubbard,Amon-Ra St. Brown,Rome Odunze,Harold Fannin,Caleb Williams
372,30,106.78,lofireball15,Christian McCaffrey,Amon-Ra St. Brown,A.J. Brown,Mark Andrews,Rome Odunze,Caleb Williams
374,30,106.7,sportsandhype,Lamar Jackson,James Cook,Tyler Warren,Javonte Williams,Rashod Bateman,Troy Franklin
375,30,106.64,berettajames,Ja'Marr Chase,James Cook,Garrett Wilson,George Pickens,Dak Prescott,Dalton Kincaid
376,30,106.62,globeboi88,Puka Nacua,James Cook,Javonte Williams,George Pickens,Harold Fannin,Aaron Rodgers
377,30,106.6,ez116,Christian McCaffrey,James Cook,DK Metcalf,Davante Adams,Drake Maye,Chig Okonkwo
378,30,106.56,schubes123376,Chase Brown,Amon-Ra St. Brown,Tyreek Hill,Sam LaPorta,D'Andre Swift,Jared Goff
379,30,106.54,jonboybeats,CeeDee Lamb,Amon-Ra St. Brown,Travis Kelce,Dak Prescott,David Montgomery,Jake Ferguson
380,30,106.5,phillyeth,Lamar Jackson,Jonathan Taylor,Javonte Williams,George Pickens,David Njoku,Chris Olave
381,30,106.46,d4ve,Puka Nacua,James Conner,George Pickens,Sam LaPorta,Jameson Williams,Jared Goff
381,30,106.46,c1oudz,Brock Purdy,James Cook,Kenneth Walker III,Travis Kelce,Tetairoa McMillan,Jerry Jeudy
383,30,106.44,nailsou,De'Von Achane,Malik Nabers,Courtland Sutton,George Pickens,Bo Nix,Juwan Johnson
384,30,106.42,trendeezy,Derrick Henry,Amon-Ra St. Brown,James Cook,Jameson Williams,Harold Fannin,Matthew Stafford
385,30,106.38,mikec6212,Puka Nacua,Jonathan Taylor,Travis Etienne Jr.,Travis Kelce,Patrick Mahomes,Calvin Ridley
386,30,106.36,berettajames,Christian McCaffrey,Jaxon Smith-Njigba,Travis Etienne Jr.,Jameson Williams,Jared Goff,Jonnu Smith
387,30,106.3,danjpreciado,Ja'Marr Chase,James Cook,Travis Kelce,D'Andre Swift,Kyler Murray,Jaylen Waddle
388,30,106.28,cavaleman,De'Von Achane,Jonathan Taylor,A.J. Brown,Sam LaPorta,Rome Odunze,Caleb Williams
389,30,106.22,bestballviper,Ja'Marr Chase,Chuba Hubbard,Tony Pollard,Davante Adams,Juwan Johnson,Matthew Stafford
390,30,106.14,mathology,Christian McCaffrey,Amon-Ra St. Brown,George Pickens,D'Andre Swift,Dak Prescott,Dallas Goedert
391,30,106.06,mikedill,CeeDee Lamb,Amon-Ra St. Brown,Tony Pollard,Sam LaPorta,Chris Olave,Jared Goff
391,30,106.06,brian,Jonathan Taylor,James Cook,George Pickens,Ricky Pearsall,Brock Purdy,Harold Fannin
393,30,106.04,bustersboys,Trey McBride,Malik Nabers,Ricky Pearsall,George Pickens,Bo Nix,Kenneth Walker III
393,30,106.04,astills45,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Dak Prescott,Calvin Ridley,Jake Ferguson
395,30,105.94,lee121503,Chase Brown,Amon-Ra St. Brown,Alvin Kamara,George Pickens,Dak Prescott,Jake Ferguson
396,30,105.9,drapp,Jahmyr Gibbs,Jonathan Taylor,Garrett Wilson,Tyreek Hill,Drake Maye,Dallas Goedert
396,30,105.9,bustersboys,CeeDee Lamb,Amon-Ra St. Brown,Alvin Kamara,Tetairoa McMillan,Brenton Strange,Drake Maye
398,30,105.86,fflinx,Derrick Henry,Amon-Ra St. Brown,Alvin Kamara,Sam LaPorta,Jameson Williams,Jared Goff
399,30,105.84,papaaidz,CeeDee Lamb,Amon-Ra St. Brown,Javonte Williams,Dak Prescott,Brenton Strange,D.J. Moore
399,30,105.84,play2w1n,CeeDee Lamb,Amon-Ra St. Brown,Joe Burrow,Travis Kelce,Javonte Williams,Kenneth Walker III
401,30,105.8,kcpolack,Puka Nacua,Trey McBride,Javonte Williams,Drake Maye,J.K. Dobbins,Kayshon Boutte
401,30,105.8,egreenmonster,Saquon Barkley,Amon-Ra St. Brown,Tyreek Hill,D'Andre Swift,Kyler Murray,Juwan Johnson
401,30,105.8,danjpreciado,Jahmyr Gibbs,James Cook,Tyreek Hill,Davante Adams,Kyler Murray,Juwan Johnson
401,30,105.8,chris,Lamar Jackson,Malik Nabers,Tyreek Hill,Zay Flowers,J.K. Dobbins,David Njoku
405,30,105.76,danjpreciado,Derrick Henry,Amon-Ra St. Brown,Tony Pollard,Davante Adams,David Njoku,Jared Goff
405,30,105.76,bashbarti,Chase Brown,Jonathan Taylor,Tyreek Hill,Sam LaPorta,Jameson Williams,Jared Goff
407,30,105.74,bustersboys,Saquon Barkley,Malik Nabers,Ricky Pearsall,Tyler Warren,Jameson Williams,Bo Nix
407,30,105.74,manaray31,Trey McBride,Malik Nabers,Chuba Hubbard,George Pickens,Dak Prescott,Tyrone Tracy
409,30,105.68,chase20cullom,Chase Brown,James Cook,Travis Kelce,Jameson Williams,Rome Odunze,Caleb Williams
410,30,105.64,lee121503,De'Von Achane,Jonathan Taylor,Travis Kelce,George Pickens,Dak Prescott,Chris Olave
411,30,105.6,bestballviper,Trey McBride,James Conner,Javonte Williams,Kyler Murray,Jameson Williams,Rome Odunze
412,30,105.54,bbergandy,Chase Brown,Amon-Ra St. Brown,George Pickens,Tyler Warren,Dak Prescott,J.K. Dobbins
413,30,105.48,bashbarti,Saquon Barkley,Malik Nabers,Tony Pollard,George Pickens,Caleb Williams,Juwan Johnson
