place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
4242,0,58.12,rotorun,Ja'Marr Chase,Mike Evans,Kenneth Walker III,Baker Mayfield,James Conner,Cade Otton
4242,0,58.12,thebigdoggrebel,Saquon Barkley,Ashton Jeanty,Tucker Kraft,Jayden Daniels,DK Metcalf,Emeka Egbuka
4242,0,58.12,rkfd9383,Bijan Robinson,Davante Adams,Breece Hall,Jordan Love,Harold Fannin,Matthew Golden
4246,0,58.08,kpark829,Ja'Marr Chase,Ashton Jeanty,Deebo Samuel,Jakobi Meyers,T.J. Hockenson,Marcus Mariota
4247,0,58.04,thesequel21,Saquon Barkley,Rome Odunze,Dak Prescott,Travis Etienne Jr.,Marvin Harrison,Zach Ertz
4247,0,58.04,schmoe330,Saquon Barkley,Chuba Hubbard,Davante Adams,Juwan Johnson,Matthew Stafford,Marvin Harrison
4249,0,58,bestballviper,Bijan Robinson,Tyler Warren,Ladd McConkey,Justin Herbert,Nick Chubb,Quentin Johnston
4250,0,57.98,mathology,Bucky Irving,Brock Bowers,Alvin Kamara,Jakobi Meyers,Jayden Daniels,Cooper Kupp
4250,0,57.98,bigdmoney103,Josh Jacobs,Trey McBride,Brian Thomas,Quinshon Judkins,Trevor Lawrence,Christian Kirk
4252,0,57.96,chessliam,Ja'Marr Chase,Jayden Daniels,Chuba Hubbard,Omarion Hampton,Calvin Ridley,Jonnu Smith
4253,0,57.94,ndub02,CeeDee Lamb,Rome Odunze,Alvin Kamara,Dak Prescott,T.J. Hockenson,Chris Olave
4254,0,57.92,trentyeah,Javonte Williams,Nico Collins,Jakobi Meyers,Cooper Kupp,Ja'Tavion Sanders,Daniel Jones
4254,0,57.92,artilleryfrost,Saquon Barkley,Alvin Kamara,Rome Odunze,Calvin Ridley,Jake Ferguson,Spencer Rattler
4254,0,57.92,tubinis2121,CeeDee Lamb,Chase Brown,Tucker Kraft,D.J. Moore,Jacory Croskey-Merritt,Caleb Williams
4254,0,57.92,lenkeith,Bijan Robinson,Tyler Warren,Chuba Hubbard,Deebo Samuel,Daniel Jones,DK Metcalf
4254,0,57.92,friarbets,Justin Jefferson,Chase Brown,Tetairoa McMillan,Terry McLaurin,T.J. Hockenson,Carson Wentz
4259,0,57.88,papazirk,Bijan Robinson,Drake London,Davante Adams,Jayden Daniels,Juwan Johnson,D'Andre Swift
4260,0,57.86,ez116,Justin Jefferson,Trey McBride,Chuba Hubbard,Brian Thomas,Marvin Harrison,Kyler Murray
4260,0,57.86,noahwhit47,Saquon Barkley,Mike Evans,Ladd McConkey,D.J. Moore,Juwan Johnson,Kyler Murray
4262,0,57.82,tmoneyttime1,Justin Jefferson,Chase Brown,Breece Hall,Emeka Egbuka,Dallas Goedert,Carson Wentz
4263,0,57.8,jgfc,CeeDee Lamb,Mike Evans,Tyler Warren,Justin Herbert,Keenan Allen,Jacory Croskey-Merritt
4263,0,57.8,gmeholder,Christian McCaffrey,Ladd McConkey,Tetairoa McMillan,D.J. Moore,Justin Herbert,Cade Otton
4265,0,57.78,oxkira,Jaxon Smith-Njigba,Javonte Williams,DK Metcalf,Trevor Lawrence,James Conner,Zach Ertz
4265,0,57.78,ripsewell,CeeDee Lamb,Drake London,Kyren Williams,A.J. Brown,Kyle Pitts,Michael Penix
4265,0,57.78,manaray31,Puka Nacua,Drake London,Alvin Kamara,Breece Hall,Michael Penix,T.J. Hockenson
4265,0,57.78,tubinis2121,Bijan Robinson,Drake London,Tetairoa McMillan,Kyren Williams,Kyle Pitts,Michael Penix
4265,0,57.78,hearst,Drake London,Rome Odunze,Travis Etienne Jr.,Jacory Croskey-Merritt,Michael Penix,Chig Okonkwo
4270,0,57.76,daddy34,Justin Jefferson,Tyler Warren,J.K. Dobbins,Cooper Kupp,Calvin Austin III,Aaron Rodgers
4271,0,57.74,jewishmccaffrey,CeeDee Lamb,Kenneth Walker III,Tyler Warren,Dak Prescott,James Conner,Ricky Pearsall
4271,0,57.74,berber,Ja'Marr Chase,Chase Brown,Jake Ferguson,Dak Prescott,D.J. Moore,KaVontae Turpin
4271,0,57.74,jgfc,CeeDee Lamb,Brock Bowers,George Pickens,Kenneth Walker III,Dak Prescott,Rhamondre Stevenson
4274,0,57.72,berber,Ja'Marr Chase,Nico Collins,Chuba Hubbard,Tucker Kraft,Jakobi Meyers,Jordan Love
4274,0,57.72,danjpreciado,Bijan Robinson,Chase Brown,Tyler Warren,Deebo Samuel,DK Metcalf,Drake Maye
4274,0,57.72,cgeeeeee,Justin Jefferson,Mike Evans,Brian Thomas,D'Andre Swift,Zach Ertz,Carson Wentz
4274,0,57.72,schmoe,Bijan Robinson,Alvin Kamara,Davante Adams,Cooper Kupp,Juwan Johnson,Spencer Rattler
4278,0,57.7,justwbb,CeeDee Lamb,Javonte Williams,Tucker Kraft,Breece Hall,Justin Herbert,Courtland Sutton
4279,0,57.68,asaptuna,Bijan Robinson,Drake London,Tetairoa McMillan,Jake Ferguson,D'Andre Swift,Michael Penix
4279,0,57.68,patrickbarnesyoutube,Bijan Robinson,Drake London,Tetairoa McMillan,T.J. Hockenson,Jaylen Warren,Michael Penix
4279,0,57.68,manaray31,Bijan Robinson,Drake London,Kenneth Walker III,Michael Penix,Chris Olave,Ja'Tavion Sanders
4279,0,57.68,dreamingofsundays,Puka Nacua,Ashton Jeanty,Tony Pollard,Brian Thomas,Kyle Pitts,Trevor Lawrence
4283,0,57.66,dreamingofsundays,Ja'Marr Chase,Brock Bowers,Tony Pollard,Jaylen Warren,Marvin Harrison,Kyler Murray
4284,0,57.64,bestballviper,Puka Nacua,Davante Adams,Breece Hall,Rhamondre Stevenson,Matthew Stafford,Ja'Tavion Sanders
4284,0,57.64,dfskinga24,CeeDee Lamb,Rome Odunze,Chuba Hubbard,Dak Prescott,Zach Ertz,Keenan Allen
4286,0,57.62,vogeyberra8,Puka Nacua,Mike Evans,Ladd McConkey,Baker Mayfield,James Conner,Cade Otton
4286,0,57.62,danjpreciado,Bijan Robinson,Tetairoa McMillan,Tucker Kraft,James Conner,Jordan Love,Jauan Jennings
4286,0,57.62,gagliope,Bijan Robinson,Tyler Warren,Tucker Kraft,Emeka Egbuka,DK Metcalf,Jordan Love
4286,0,57.62,cutcutler,Bucky Irving,Drake London,Tyler Warren,Emeka Egbuka,Baker Mayfield,Calvin Ridley
4290,0,57.56,jtmckenzi,Ashton Jeanty,Trey McBride,Brian Thomas,Breece Hall,DK Metcalf,Kyler Murray
4291,0,57.54,lolhotdogz,CeeDee Lamb,Rome Odunze,Chase Brown,Dak Prescott,A.J. Brown,Kyle Pitts
4292,0,57.52,revolutionarytechnology,Saquon Barkley,Ashton Jeanty,George Pickens,DK Metcalf,Baker Mayfield,Cade Otton
4292,0,57.52,ez116,Bijan Robinson,Tucker Kraft,Brian Thomas,Jordan Love,James Conner,Ricky Pearsall
4292,0,57.52,bestballviper,Bucky Irving,Chuba Hubbard,Mike Evans,Baker Mayfield,Marvin Harrison,Ja'Tavion Sanders
4292,0,57.52,ez116,Justin Jefferson,Javonte Williams,Ladd McConkey,Juwan Johnson,Emeka Egbuka,Jordan Love
4296,0,57.46,schmoe330,Nico Collins,Drake London,Brian Thomas,James Conner,Kyler Murray,Zach Ertz
4297,0,57.44,topstatnft,CeeDee Lamb,Mike Evans,A.J. Brown,Dak Prescott,Rhamondre Stevenson,Chig Okonkwo
4298,0,57.42,noahwhit47,Ja'Marr Chase,Mike Evans,Tony Pollard,Kyle Pitts,Baker Mayfield,Calvin Ridley
4298,0,57.42,cavaleman,Bijan Robinson,Tetairoa McMillan,Tyler Warren,Jayden Daniels,Terry McLaurin,Rhamondre Stevenson
4298,0,57.42,starrs,Jaxon Smith-Njigba,Ladd McConkey,Chuba Hubbard,Zach Ertz,Marvin Harrison,Bo Nix
4298,0,57.42,dmlarson,Saquon Barkley,Tucker Kraft,Davante Adams,Jordan Love,Jacory Croskey-Merritt,Chris Olave
4298,0,57.42,danjpreciado,Puka Nacua,Brock Bowers,Alvin Kamara,Jaylen Warren,Jordan Love,Romeo Doubs
4303,0,57.4,pepperprince,Saquon Barkley,Ladd McConkey,Mike Evans,Travis Etienne Jr.,Justin Herbert,Zach Ertz
4303,0,57.4,concretecowboy1,Javonte Williams,Jaxon Smith-Njigba,Alvin Kamara,Deebo Samuel,Harold Fannin,Justin Herbert
4303,0,57.4,craigg503,Ja'Marr Chase,Tucker Kraft,George Pickens,Travis Etienne Jr.,Jake Browning,Elic Ayomanor
4306,0,57.38,topstatnft,Jaxon Smith-Njigba,Trey McBride,Brian Thomas,Chuba Hubbard,Travis Hunter,Trevor Lawrence
4306,0,57.38,jyaker23,Justin Jefferson,Drake London,A.J. Brown,Travis Etienne Jr.,Ja'Tavion Sanders,Michael Penix
4308,0,57.36,bifftannen,Bijan Robinson,Rome Odunze,Alvin Kamara,Marvin Harrison,Kyler Murray,Harold Fannin
4308,0,57.36,bukkyplays,Saquon Barkley,Javonte Williams,Deebo Samuel,Jayden Daniels,Jauan Jennings,David Njoku
4310,0,57.34,schwarbsthegoat,Brock Bowers,Rome Odunze,Tetairoa McMillan,Dak Prescott,Jacory Croskey-Merritt,Marvin Harrison
4310,0,57.34,patrickbarnesyoutube,Bijan Robinson,Chase Brown,Tetairoa McMillan,Dak Prescott,Garrett Wilson,Cade Otton
4310,0,57.34,noahpetro23,CeeDee Lamb,George Pickens,Alvin Kamara,Kyle Pitts,Dak Prescott,DeVonta Smith
4310,0,57.34,fflinx,CeeDee Lamb,Chuba Hubbard,Kenneth Walker III,Dak Prescott,Zach Ertz,Quentin Johnston
4310,0,57.34,bustersboys,CeeDee Lamb,Ashton Jeanty,Tucker Kraft,Dak Prescott,DK Metcalf,Omarion Hampton
4315,0,57.32,sjweil9,Saquon Barkley,Davante Adams,Jaylen Warren,Kyle Pitts,Jordan Love,Matthew Golden
4315,0,57.32,fflinx,Justin Jefferson,Javonte Williams,Breece Hall,D.J. Moore,Daniel Jones,Jonnu Smith
4315,0,57.32,bigfudgy,Saquon Barkley,Tyler Warren,Tony Pollard,Jordan Love,Keenan Allen,Romeo Doubs
4315,0,57.32,manaray31,Christian McCaffrey,Chase Brown,Brian Thomas,Deebo Samuel,Juwan Johnson,Daniel Jones
4315,0,57.32,coltfangmf,Ja'Marr Chase,Javonte Williams,Kenneth Walker III,Juwan Johnson,Jordan Love,Romeo Doubs
4315,0,57.32,wallstwilson,Bijan Robinson,Tetairoa McMillan,Chase Brown,Daniel Jones,Jakobi Meyers,Dallas Goedert
4315,0,57.32,tbrook3434,Saquon Barkley,Tyler Warren,Alvin Kamara,Jauan Jennings,Garrett Wilson,Daniel Jones
4315,0,57.32,jeffern8,Saquon Barkley,Brock Bowers,Breece Hall,Deebo Samuel,DK Metcalf,Drake Maye
4315,0,57.32,teddyonfetti,Christian McCaffrey,Ladd McConkey,Drake London,Jordan Love,Matthew Golden,Harold Fannin
4315,0,57.32,justwbb,Justin Jefferson,Josh Jacobs,Brian Thomas,Tony Pollard,Kyle Pitts,Jordan Love
4315,0,57.32,kiwikat,Saquon Barkley,Drake London,Tucker Kraft,Jacory Croskey-Merritt,Jauan Jennings,Jordan Love
4315,0,57.32,manaray31,Saquon Barkley,Davante Adams,Alvin Kamara,D.J. Moore,Baker Mayfield,Ja'Tavion Sanders
4315,0,57.32,danjpreciado,Saquon Barkley,Davante Adams,Chuba Hubbard,Deebo Samuel,Harold Fannin,Drake Maye
4315,0,57.32,manaray31,Jaxon Smith-Njigba,Javonte Williams,Alvin Kamara,Juwan Johnson,Jordan Love,Calvin Ridley
4329,0,57.3,danjpreciado,Saquon Barkley,Chase Brown,Ladd McConkey,Justin Herbert,DK Metcalf,T.J. Hockenson
4329,0,57.3,schubes123376,Christian McCaffrey,Ladd McConkey,Tyler Warren,D'Andre Swift,Tee Higgins,Justin Herbert
4331,0,57.28,mathology,Nico Collins,Ashton Jeanty,Brian Thomas,Deebo Samuel,T.J. Hockenson,Trevor Lawrence
4332,0,57.26,aaronjh22,Ja'Marr Chase,Josh Jacobs,Tony Pollard,Juwan Johnson,Kyler Murray,Marvin Harrison
4332,0,57.26,awe419,Saquon Barkley,Mike Evans,Tucker Kraft,DK Metcalf,D'Andre Swift,Kyler Murray
4332,0,57.26,eag76les,Josh Jacobs,Jordan Mason,Jayden Daniels,Deebo Samuel,Tee Higgins,Jonnu Smith
4332,0,57.26,bashbarti,Saquon Barkley,Chase Brown,Tetairoa McMillan,Jake Ferguson,Kyler Murray,Chris Olave
4336,0,57.24,cgeeeeee,CeeDee Lamb,Davante Adams,Chase Brown,Dak Prescott,Zach Ertz,Courtland Sutton
4337,0,57.22,lolhotdogz,Justin Jefferson,Chase Brown,Tony Pollard,Jake Ferguson,Jordan Love,Romeo Doubs
4338,0,57.18,tbrook3434,Bucky Irving,Ashton Jeanty,Deebo Samuel,Jayden Daniels,Terry McLaurin,Kyle Pitts
4338,0,57.18,mathology,Bijan Robinson,Chase Brown,Deebo Samuel,Jayden Daniels,Terry McLaurin,David Njoku
4338,0,57.18,lenkeith,Ja'Marr Chase,Rome Odunze,Tucker Kraft,Jaylen Warren,Jayden Daniels,Troy Franklin
4341,0,57.16,awe419,Saquon Barkley,Chase Brown,Tucker Kraft,Garrett Wilson,Jakobi Meyers,Kyler Murray
4342,0,57.14,ace2217,CeeDee Lamb,Tucker Kraft,Davante Adams,Dak Prescott,Jacory Croskey-Merritt,DeVonta Smith
4342,0,57.14,patrickbarnesyoutube,CeeDee Lamb,Mike Evans,Kenneth Walker III,James Conner,Dak Prescott,Chig Okonkwo
4342,0,57.14,bustersboys,Ja'Marr Chase,Brock Bowers,Tony Pollard,Dak Prescott,D.J. Moore,James Conner
4345,0,57.12,jagger87,Saquon Barkley,Ashton Jeanty,Brian Thomas,Kyle Pitts,DK Metcalf,Drake Maye
4345,0,57.12,thesentry,Justin Jefferson,Javonte Williams,Breece Hall,Juwan Johnson,Alec Pierce,Bo Nix
4345,0,57.12,cavaleman,CeeDee Lamb,Chase Brown,A.J. Brown,Emeka Egbuka,Baker Mayfield,Harold Fannin
4348,0,57.1,fflinx,Justin Jefferson,Javonte Williams,Alvin Kamara,Justin Herbert,Jonnu Smith,Quentin Johnston
4348,0,57.1,vindep,Justin Jefferson,Brock Bowers,Jakobi Meyers,Justin Herbert,James Conner,DK Metcalf
4348,0,57.1,shagnastyball17,Ja'Marr Chase,Josh Jacobs,Jayden Daniels,Emeka Egbuka,Breece Hall,David Njoku
4351,0,57.08,lolhotdogz,Christian McCaffrey,Tucker Kraft,Brian Thomas,Jaylen Warren,Jakobi Meyers,Trevor Lawrence
4351,0,57.08,krutches93,Josh Jacobs,Drake London,Kenneth Walker III,Juwan Johnson,Jakobi Meyers,Michael Penix
4351,0,57.08,goods,Bucky Irving,Brock Bowers,Brian Thomas,Jaylen Warren,Trevor Lawrence,Jauan Jennings
4354,0,57.04,bb12ego,CeeDee Lamb,George Pickens,Alvin Kamara,Dak Prescott,Zach Ertz,Michael Pittman Jr.
4354,0,57.04,domadams24,CeeDee Lamb,Davante Adams,George Pickens,Dak Prescott,D'Andre Swift,Zach Ertz
4356,0,57.02,spartan,Christian McCaffrey,Davante Adams,Tucker Kraft,James Conner,Jordan Love,Calvin Ridley
4356,0,57.02,papboss37,Brock Bowers,Ashton Jeanty,Jayden Daniels,Deebo Samuel,Rhamondre Stevenson,Ricky Pearsall
4356,0,57.02,definitelynotmyron,Saquon Barkley,Javonte Williams,Tucker Kraft,Deebo Samuel,Garrett Wilson,Jordan Love
4359,0,57,egreenmonster,Ja'Marr Chase,Brock Bowers,Ladd McConkey,Kyren Williams,Jaylen Warren,Jake Browning
4359,0,57,jettns,Puka Nacua,Chase Brown,Brian Thomas,Justin Herbert,Harold Fannin,Jacory Croskey-Merritt
4361,0,56.96,hdjdhdjdjsk,Ashton Jeanty,Nico Collins,Mike Evans,Brian Thomas,C.J. Stroud,Ja'Tavion Sanders
4362,0,56.94,jtmckenzi,Saquon Barkley,Davante Adams,Chuba Hubbard,Kyle Pitts,Dak Prescott,Jakobi Meyers
4362,0,56.94,manaray31,CeeDee Lamb,Trey McBride,Chuba Hubbard,Dak Prescott,D.J. Moore,Chris Olave
4362,0,56.94,bifftannen,Bijan Robinson,Tyler Warren,Tucker Kraft,Dak Prescott,Terry McLaurin,Chris Olave
4365,0,56.92,jaydonsandoz,Bucky Irving,Javonte Williams,Deebo Samuel,Jayden Daniels,Zach Ertz,Marvin Harrison
4365,0,56.92,chloe926,Saquon Barkley,Ladd McConkey,Kenneth Walker III,Daniel Jones,Kyle Pitts,Cooper Kupp
4365,0,56.92,danjpreciado,Ja'Marr Chase,Ashton Jeanty,Tony Pollard,Emeka Egbuka,Baker Mayfield,Ja'Tavion Sanders
4368,0,56.9,kcpolack,Bijan Robinson,Tyler Warren,Tetairoa McMillan,Breece Hall,Justin Herbert,Terry McLaurin
4368,0,56.9,phillyeth,Puka Nacua,Ashton Jeanty,Chuba Hubbard,Jayden Daniels,Kyle Pitts,Calvin Ridley
4370,0,56.88,dmlarson,Bijan Robinson,Brian Thomas,Jake Ferguson,Jakobi Meyers,Nick Chubb,Trevor Lawrence
4370,0,56.88,tlongx012,Christian McCaffrey,Jayden Daniels,Chase Brown,Deebo Samuel,Calvin Ridley,David Njoku
4372,0,56.86,vindep,Ja'Marr Chase,Chase Brown,Brian Thomas,Omarion Hampton,Kyler Murray,Harold Fannin
4373,0,56.84,nez,CeeDee Lamb,Tyler Warren,Kenneth Walker III,D'Andre Swift,Dak Prescott,Chris Olave
4374,0,56.82,goods,Justin Jefferson,Mike Evans,Breece Hall,Baker Mayfield,Jaylen Warren,Cade Otton
4374,0,56.82,jettns,Saquon Barkley,Chase Brown,Tyler Warren,Drake Maye,DeVonta Smith,Stefon Diggs
4374,0,56.82,bigfudgy,Bijan Robinson,Tyler Warren,Drake London,Daniel Jones,James Conner,Terry McLaurin
4374,0,56.82,trainerstarbucks,Justin Jefferson,Chase Brown,Brian Thomas,Jayden Daniels,Jacory Croskey-Merritt,David Njoku
4378,0,56.78,krutches93,Saquon Barkley,Tyler Warren,Brian Thomas,Garrett Wilson,D'Andre Swift,Trevor Lawrence
4379,0,56.76,beriov,Bucky Irving,Javonte Williams,Jayden Daniels,Deebo Samuel,Zach Ertz,Quentin Johnston
4380,0,56.74,d4ve,CeeDee Lamb,Rome Odunze,George Pickens,Breece Hall,Dak Prescott,David Njoku
4381,0,56.72,sterlingusa,Bucky Irving,DK Metcalf,Terry McLaurin,D'Andre Swift,Jordan Love,Jonnu Smith
4381,0,56.72,chris,Ja'Marr Chase,Brock Bowers,Ladd McConkey,Breece Hall,Emeka Egbuka,Baker Mayfield
4381,0,56.72,giraffeparade,Josh Jacobs,Javonte Williams,Deebo Samuel,Emeka Egbuka,Baker Mayfield,Harold Fannin
4384,0,56.7,berettajames,Ja'Marr Chase,Rome Odunze,Alvin Kamara,Kyren Williams,Tucker Kraft,Jake Browning
4385,0,56.68,fflinx,Ja'Marr Chase,Javonte Williams,Alvin Kamara,Zach Ertz,Terry McLaurin,Marcus Mariota
4385,0,56.68,jagger87,Bucky Irving,Nico Collins,Brian Thomas,Kyle Pitts,James Conner,Trevor Lawrence
4387,0,56.66,manaray31,Justin Jefferson,Trey McBride,Breece Hall,Jaylen Warren,Tee Higgins,Kyler Murray
4387,0,56.66,jwhitz89,Justin Jefferson,Ashton Jeanty,Jayden Daniels,Terry McLaurin,D'Andre Swift,Dallas Goedert
4389,0,56.64,manaray31,Bijan Robinson,Davante Adams,Tetairoa McMillan,Deebo Samuel,Juwan Johnson,Bryce Young
4389,0,56.64,futurestate,Christian McCaffrey,Chase Brown,George Pickens,Dak Prescott,Ja'Tavion Sanders,Jerry Jeudy
4389,0,56.64,kuruc711,Justin Jefferson,Chase Brown,Kyren Williams,DK Metcalf,Bryce Young,Ja'Tavion Sanders
4392,0,56.62,goazcards,Saquon Barkley,Davante Adams,Deebo Samuel,Juwan Johnson,Drake Maye,Kayshon Boutte
4392,0,56.62,zien50,Christian McCaffrey,Ladd McConkey,Tetairoa McMillan,Marvin Harrison,Kyle Pitts,Bo Nix
4394,0,56.6,thewood1105,Bijan Robinson,Ladd McConkey,Chase Brown,Justin Herbert,D.J. Moore,David Njoku
4395,0,56.54,bestballviper,Puka Nacua,Davante Adams,Alvin Kamara,Rhamondre Stevenson,Ja'Tavion Sanders,Matthew Stafford
4396,0,56.52,lenkeith,Saquon Barkley,Davante Adams,Tucker Kraft,Jordan Love,Travis Etienne Jr.,Jauan Jennings
4396,0,56.52,daddy34,Christian McCaffrey,Tyler Warren,Ashton Jeanty,Chris Olave,Jordan Love,Dontayvion Wicks
4396,0,56.52,danjpreciado,Josh Jacobs,Javonte Williams,Mike Evans,Deebo Samuel,Harold Fannin,Baker Mayfield
4396,0,56.52,berettajames,CeeDee Lamb,Davante Adams,Tetairoa McMillan,Travis Etienne Jr.,Jayden Daniels,Zach Ertz
4400,0,56.48,bustersboys,Justin Jefferson,Brock Bowers,Tony Pollard,DK Metcalf,D'Andre Swift,Michael Penix
4400,0,56.48,chadcandles,Bijan Robinson,George Pickens,Tetairoa McMillan,Kyle Pitts,Jacory Croskey-Merritt,Michael Penix
4402,0,56.42,babystevie,Justin Jefferson,Chase Brown,Tony Pollard,Deebo Samuel,Daniel Jones,Dallas Goedert
4402,0,56.42,nailsou,Justin Jefferson,Chase Brown,Brian Thomas,Breece Hall,T.J. Hockenson,Carson Wentz
4402,0,56.42,stephon828,Ja'Marr Chase,Tucker Kraft,Jordan Love,Kyren Williams,Breece Hall,Matthew Golden
4402,0,56.42,manaray31,Justin Jefferson,Kenneth Walker III,Alvin Kamara,Tetairoa McMillan,Tucker Kraft,Jordan Love
4402,0,56.42,d4ve,Justin Jefferson,Javonte Williams,Ladd McConkey,Breece Hall,Juwan Johnson,Carson Wentz
4407,0,56.38,sheabones,Josh Jacobs,Tyler Warren,D.J. Moore,Garrett Wilson,James Conner,Michael Penix
4408,0,56.36,lolhotdogz,Josh Jacobs,Trey McBride,Brian Thomas,Breece Hall,Kyler Murray,Marvin Harrison
4409,0,56.34,brian2ez,Nico Collins,Ashton Jeanty,Tetairoa McMillan,Travis Etienne Jr.,Bryce Young,Ja'Tavion Sanders
4409,0,56.34,razor33,Justin Jefferson,Chuba Hubbard,Kyren Williams,Tee Higgins,Kyle Pitts,Bryce Young
4409,0,56.34,dmlarson,CeeDee Lamb,Chase Brown,George Pickens,Dak Prescott,Jacory Croskey-Merritt,T.J. Hockenson
4412,0,56.32,sleepdoctor,Justin Jefferson,Chase Brown,Emeka Egbuka,Kyle Pitts,Jacory Croskey-Merritt,Carson Wentz
4412,0,56.32,stackhouse40,Bijan Robinson,Chase Brown,Tucker Kraft,DK Metcalf,Emeka Egbuka,Jordan Love
4412,0,56.32,jeffern8,CeeDee Lamb,Tyler Warren,Chuba Hubbard,Jaylen Warren,Daniel Jones,Keenan Allen
4412,0,56.32,eag76les,Saquon Barkley,Tucker Kraft,Ashton Jeanty,Emeka Egbuka,Baker Mayfield,Terry McLaurin
4412,0,56.32,thewa11,Justin Jefferson,Davante Adams,Chuba Hubbard,Tucker Kraft,Jordan Love,Matthew Golden
4417,0,56.3,kuruc711,CeeDee Lamb,Davante Adams,Ashton Jeanty,Justin Herbert,Keenan Allen,Zach Ertz
4417,0,56.3,drapp,Saquon Barkley,Javonte Williams,Ladd McConkey,Emeka Egbuka,Kyle Pitts,Justin Herbert
4417,0,56.3,razor33,Ja'Marr Chase,Chuba Hubbard,Chase Brown,Justin Herbert,Quentin Johnston,Evan Engram
4417,0,56.3,bustersboys,Ashton Jeanty,Brock Bowers,Tetairoa McMillan,DK Metcalf,Jacory Croskey-Merritt,Justin Herbert
4417,0,56.3,drapp,Justin Jefferson,Brock Bowers,Ladd McConkey,Breece Hall,Justin Herbert,Jacory Croskey-Merritt
4422,0,56.26,bestballviper,Bucky Irving,Javonte Williams,DK Metcalf,Harold Fannin,Marvin Harrison,Kyler Murray
4423,0,56.24,alexgayle,Bucky Irving,Chase Brown,George Pickens,Dak Prescott,Terry McLaurin,Ja'Tavion Sanders
4423,0,56.24,fflinx,CeeDee Lamb,Rome Odunze,Chuba Hubbard,Dak Prescott,Jake Ferguson,James Conner
4425,0,56.22,creuter22,Bijan Robinson,Tyler Warren,Tetairoa McMillan,Daniel Jones,D'Andre Swift,Marvin Harrison
4425,0,56.22,patrickbarnesyoutube,Justin Jefferson,Brock Bowers,Tetairoa McMillan,Travis Etienne Jr.,James Conner,Carson Wentz
4427,0,56.2,patrickbarnesyoutube,Bucky Irving,Brock Bowers,Ladd McConkey,Travis Etienne Jr.,Justin Herbert,Calvin Ridley
4428,0,56.18,win,CeeDee Lamb,Rome Odunze,Ashton Jeanty,Jaylen Warren,Zach Ertz,Marcus Mariota
4428,0,56.18,lenkeith,Bijan Robinson,Jayden Daniels,Ladd McConkey,Terry McLaurin,Zach Ertz,Tee Higgins
4430,0,56.16,thesequel21,Christian McCaffrey,Chuba Hubbard,Brian Thomas,Marvin Harrison,Kyler Murray,Ja'Tavion Sanders
4431,0,56.12,brentc72,CeeDee Lamb,Ashton Jeanty,Ladd McConkey,Kyren Williams,Jordan Love,T.J. Hockenson
4431,0,56.12,gabrainos,Jaxon Smith-Njigba,Brock Bowers,Alvin Kamara,Deebo Samuel,Jordan Love,Matthew Golden
4433,0,56.1,noahwhit47,CeeDee Lamb,Davante Adams,Ladd McConkey,J.K. Dobbins,Justin Herbert,David Njoku
4434,0,56.08,berettajames,Ja'Marr Chase,Nico Collins,Brian Thomas,Travis Etienne Jr.,Trevor Lawrence,Tucker Kraft
4434,0,56.08,rkfd9383,Saquon Barkley,Drake London,Kenneth Walker III,Deebo Samuel,T.J. Hockenson,Michael Penix
4434,0,56.08,djrj21,Christian McCaffrey,Tyler Warren,Brian Thomas,Marvin Harrison,Jaylen Warren,Trevor Lawrence
4437,0,56.04,lolhotdogz,CeeDee Lamb,Mike Evans,George Pickens,Dak Prescott,Travis Etienne Jr.,Jonnu Smith
4437,0,56.04,chadcandles,Nico Collins,Drake London,Tetairoa McMillan,Jacory Croskey-Merritt,Bryce Young,Ja'Tavion Sanders
4439,0,56.02,d4rksh33p,Christian McCaffrey,Alvin Kamara,Tyler Warren,Daniel Jones,Jakobi Meyers,Tee Higgins
4440,0,55.98,couponsonly,Ja'Marr Chase,Drake London,Tetairoa McMillan,Jake Ferguson,Zach Charbonnet,Michael Penix
4440,0,55.98,mikec6212,Bijan Robinson,Alvin Kamara,Drake London,Keenan Allen,David Njoku,Michael Penix
4442,0,55.94,masterm13,Bucky Irving,Ashton Jeanty,D.J. Moore,Terry McLaurin,Dak Prescott,Harold Fannin
4442,0,55.94,d4ve,CeeDee Lamb,Tucker Kraft,Alvin Kamara,Jaylen Warren,Dak Prescott,Courtland Sutton
4442,0,55.94,chocotaco,CeeDee Lamb,Mike Evans,Tyler Warren,Dak Prescott,Keenan Allen,D'Andre Swift
4445,0,55.92,lee121503,Josh Jacobs,Justin Jefferson,Jaylen Warren,Juwan Johnson,Tee Higgins,Carson Wentz
4445,0,55.92,danjpreciado,Christian McCaffrey,Ladd McConkey,Brian Thomas,Calvin Ridley,Zach Ertz,Daniel Jones
4445,0,55.92,sheabones,Puka Nacua,Chase Brown,Ashton Jeanty,Juwan Johnson,Jordan Love,Matthew Golden
4445,0,55.92,jameshunt1979,Saquon Barkley,Ladd McConkey,Chuba Hubbard,DK Metcalf,Baker Mayfield,Zach Ertz
4445,0,55.92,carlguevara90,Bijan Robinson,Ashton Jeanty,Tucker Kraft,DK Metcalf,Baker Mayfield,Calvin Ridley
4450,0,55.9,awe419,Bijan Robinson,Chase Brown,Ladd McConkey,DK Metcalf,Justin Herbert,Kyle Pitts
