place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
4213,0,59.96,botown,Ashton Jeanty,George Pickens,Tucker Kraft,Dak Prescott,Matthew Golden,Luther Burden
4215,0,59.94,brorannosaurusflex,Justin Jefferson,Jayden Daniels,J.K. Dobbins,Tucker Kraft,Michael Carter,Josh Reynolds
4215,0,59.94,tyler2121,Jayden Daniels,George Pickens,Tucker Kraft,Alvin Kamara,TreVeyon Henderson,Marvin Mims Jr.
4215,0,59.94,berettajames,Javonte Williams,Ashton Jeanty,Chris Olave,Tetairoa McMillan,Justin Fields,Mason Taylor
4215,0,59.94,pmammino18,Javonte Williams,Tyler Warren,Justin Fields,Terry McLaurin,Romeo Doubs,Jalen Coker
4219,0,59.88,jtmckenzi,Ashton Jeanty,Rashee Rice,Drake Maye,Terry McLaurin,Matthew Golden,Darren Waller
4219,0,59.88,facepaintedher,Justin Jefferson,George Pickens,Drake Maye,Stefon Diggs,Hunter Henry,TreVeyon Henderson
4219,0,59.88,tubinis2121,Breece Hall,Jacory Croskey-Merritt,Jake Ferguson,Drake Maye,Jerry Jeudy,Jakobi Meyers
4222,0,59.86,whodeysss,De'Von Achane,Deebo Samuel,Courtland Sutton,Dallas Goedert,Matthew Golden,Jordan Love
4222,0,59.86,samolson31,Jacory Croskey-Merritt,Rico Dowdle,Tucker Kraft,Dak Prescott,Tre Tucker,Jerry Jeudy
4222,0,59.86,dprep80,Breece Hall,Trey McBride,Tetairoa McMillan,Alvin Kamara,Jordan Love,D.J. Moore
4225,0,59.84,hett711,Jayden Daniels,Rico Dowdle,Tucker Kraft,Terry McLaurin,Hunter Henry,Matthew Golden
4225,0,59.84,cgeeeeee,Rico Dowdle,Jacory Croskey-Merritt,Jalen Hurts,Quentin Johnston,Hunter Henry,D.J. Moore
4225,0,59.84,kingschuster,Breece Hall,Jacory Croskey-Merritt,Chris Olave,Stefon Diggs,Justin Fields,Zach Ertz
4225,0,59.84,kobegoat2424,Jayden Daniels,Deebo Samuel,J.K. Dobbins,Dallas Goedert,Hunter Henry,Wan'Dale Robinson
4229,0,59.82,shagnastyball17,Ashton Jeanty,Jacory Croskey-Merritt,Jake Ferguson,Michael Pittman Jr.,Rashid Shaheed,Bryce Young
4229,0,59.82,ahodaniel,Saquon Barkley,Cam Skattebo,Jaylen Waddle,Jordan Addison,Harold Fannin,Carson Wentz
4231,0,59.78,nickwebster199,Justin Jefferson,George Pickens,Xavier Worthy,Drake Maye,Dallas Goedert,Chuba Hubbard
4231,0,59.78,tubinis2121,Saquon Barkley,Rome Odunze,Quentin Johnston,Drake Maye,Harold Fannin,Alec Pierce
4233,0,59.76,mikec6212,Ashton Jeanty,Cam Skattebo,Matthew Golden,Marvin Harrison,Evan Engram,Jacoby Brissett
4234,0,59.74,playerq,Jayden Daniels,Breece Hall,Terry McLaurin,Xavier Worthy,Zach Ertz,Wan'Dale Robinson
4234,0,59.74,r0binladen,Jayden Daniels,Deebo Samuel,Tyler Warren,Kimani Vidal,Dallas Goedert,Wan'Dale Robinson
4236,0,59.72,danjpreciado,Javonte Williams,Ashton Jeanty,Jaylen Waddle,Quentin Johnston,Dallas Goedert,Daniel Jones
4237,0,59.68,jeffern8,Justin Jefferson,Rome Odunze,A.J. Brown,Caleb Williams,Isiah Pacheco,Michael Mayer
4238,0,59.66,overtherhine,Rico Dowdle,George Pickens,D'Andre Swift,Matthew Golden,Jordan Love,Darren Waller
4239,0,59.64,d4ve,Javonte Williams,Ladd McConkey,Jordan Mason,Justin Fields,Travis Kelce,Jakobi Meyers
4239,0,59.64,manaray31,Jayden Daniels,George Pickens,Alvin Kamara,Rhamondre Stevenson,Mason Taylor,Chris Moore
4241,0,59.62,gforgumby,Javonte Williams,Jaylen Waddle,Kimani Vidal,Xavier Worthy,Daniel Jones,Hunter Henry
4242,0,59.58,d4ve,Rashee Rice,Ashton Jeanty,Drake Maye,Jaylen Waddle,Hunter Henry,Harold Fannin
4242,0,59.58,fitzdraftmagic,Jacory Croskey-Merritt,George Pickens,Drake Maye,Tetairoa McMillan,Hunter Henry,Kayshon Boutte
4244,0,59.56,mikec6212,Jacory Croskey-Merritt,Ashton Jeanty,Dak Prescott,Jordan Addison,Marvin Harrison,Mason Taylor
4244,0,59.56,mosioatunya,Javonte Williams,George Pickens,Jaylen Waddle,Stefon Diggs,Hunter Henry,Jordan Love
4246,0,59.54,berettajames,Ashton Jeanty,George Pickens,Jaylen Waddle,Jalen Hurts,Travis Kelce,Wan'Dale Robinson
4247,0,59.52,xenq7,Rico Dowdle,Rome Odunze,Kimani Vidal,Stefon Diggs,Jaxson Dart,Darren Waller
4248,0,59.48,gpngc,Breece Hall,Rome Odunze,J.K. Dobbins,Drake Maye,Hunter Henry,Alec Pierce
4248,0,59.48,gfly27,Justin Jefferson,Ashton Jeanty,Xavier Worthy,Drake Maye,Zach Ertz,Mason Taylor
4248,0,59.48,yosemite,Rico Dowdle,Jacory Croskey-Merritt,Tucker Kraft,Drake Maye,Matthew Golden,Luther Burden
4251,0,59.46,jorland50,Jacory Croskey-Merritt,Ashton Jeanty,Quentin Johnston,Michael Pittman Jr.,Zach Ertz,Jordan Love
4251,0,59.46,hett711,Jacory Croskey-Merritt,Ashton Jeanty,Quentin Johnston,Michael Pittman Jr.,Jordan Love,Zach Ertz
4251,0,59.46,dylancash22,Javonte Williams,George Pickens,Dak Prescott,Matthew Golden,Michael Mayer,TreVeyon Henderson
4254,0,59.44,whodeysss,Breece Hall,George Pickens,Xavier Worthy,Jalen Hurts,Rashid Shaheed,Evan Engram
4254,0,59.44,dprep80,Saquon Barkley,D'Andre Swift,Chris Olave,Harold Fannin,Justin Fields,Arian Smith
4254,0,59.44,vindep,Jacory Croskey-Merritt,Jayden Daniels,J.K. Dobbins,Deebo Samuel,Zach Ertz,Wan'Dale Robinson
4254,0,59.44,carsfrucht,Saquon Barkley,Ladd McConkey,A.J. Brown,Justin Fields,Travis Kelce,Chuba Hubbard
4254,0,59.44,bitcoin,Patrick Mahomes,Jacory Croskey-Merritt,Travis Kelce,Luther Burden,Michael Pittman Jr.,Jerry Jeudy
4259,0,59.42,acegm34,Breece Hall,George Pickens,Tetairoa McMillan,Stefon Diggs,Daniel Jones,Harold Fannin
4260,0,59.38,danjpreciado,Rashee Rice,George Pickens,Alvin Kamara,Drake Maye,TreVeyon Henderson,Michael Mayer
4260,0,59.38,chadcandles,Josh Jacobs,Jaylen Waddle,Drake Maye,Quentin Johnston,Hunter Henry,Kendre Miller
4262,0,59.36,deezeydeeze,Josh Jacobs,Kimani Vidal,Ladd McConkey,Matthew Golden,Jordan Love,Hunter Henry
4262,0,59.36,gpngc,Saquon Barkley,Rome Odunze,Cam Skattebo,Tucker Kraft,Jordan Love,Rashid Shaheed
4262,0,59.36,vindep,Jacory Croskey-Merritt,Ashton Jeanty,Tetairoa McMillan,Dak Prescott,Zach Ertz,Wan'Dale Robinson
4265,0,59.34,futurestate,Quinshon Judkins,Cam Skattebo,Jaylen Waddle,Harold Fannin,Justin Fields,Josh Reynolds
4265,0,59.34,goazcards,Josh Jacobs,Jordan Mason,Tyler Warren,Rashid Shaheed,Justin Fields,Josh Reynolds
4265,0,59.34,r0binladen,Patrick Mahomes,Ashton Jeanty,Quentin Johnston,Stefon Diggs,D.J. Moore,Cole Kmet
4265,0,59.34,visser,Rashee Rice,D'Andre Swift,J.K. Dobbins,Justin Fields,Marvin Harrison,Darren Waller
4265,0,59.34,lee121503,Jayden Daniels,Ashton Jeanty,Xavier Worthy,Quentin Johnston,Romeo Doubs,Zach Ertz
4270,0,59.28,jasta29,Jacory Croskey-Merritt,George Pickens,Drake Maye,Stefon Diggs,Isiah Pacheco,Darren Waller
4271,0,59.26,brorannosaurusflex,Justin Jefferson,Ashton Jeanty,Dak Prescott,Rhamondre Stevenson,Michael Mayer,Josh Reynolds
4272,0,59.24,jeffern8,De'Von Achane,Patrick Mahomes,Xavier Worthy,Travis Kelce,Tre Tucker,Jerry Jeudy
4272,0,59.24,fantasygrinder,Saquon Barkley,Ladd McConkey,J.K. Dobbins,Keenan Allen,Harold Fannin,Dillon Gabriel
4272,0,59.24,danjpreciado,Breece Hall,Patrick Mahomes,J.K. Dobbins,Tetairoa McMillan,Romeo Doubs,Dallas Goedert
4275,0,59.22,comoestas,Ashton Jeanty,Justin Jefferson,Kimani Vidal,Quentin Johnston,Darren Waller,Jaxson Dart
4276,0,59.18,emostertag5,Jacory Croskey-Merritt,Rome Odunze,Michael Pittman Jr.,Drake Maye,Hunter Henry,Matthew Golden
4276,0,59.18,hartnette9118,CeeDee Lamb,Cam Skattebo,Ladd McConkey,Caleb Williams,Dallas Goedert,Luther Burden
4276,0,59.18,cavaleman,Quinshon Judkins,Tyler Warren,Kimani Vidal,Caleb Williams,D.J. Moore,Jakobi Meyers
4279,0,59.16,d4ve,CeeDee Lamb,Jacory Croskey-Merritt,Quentin Johnston,Dak Prescott,Darren Waller,Jerry Jeudy
4279,0,59.16,lenkeith,George Pickens,Jacory Croskey-Merritt,Tetairoa McMillan,Dak Prescott,Hunter Henry,Isiah Pacheco
4281,0,59.14,samolson31,Jayden Daniels,Rico Dowdle,Xavier Worthy,Tucker Kraft,TreVeyon Henderson,Romeo Doubs
4281,0,59.14,danjpreciado,Saquon Barkley,Patrick Mahomes,J.K. Dobbins,Stefon Diggs,Dallas Goedert,Rashid Shaheed
4283,0,59.12,dabk,Saquon Barkley,Cam Skattebo,Deebo Samuel,Jordan Addison,Travis Kelce,Carson Wentz
4284,0,59.08,jdeandrea7,Justin Jefferson,Rome Odunze,Drake Maye,Stefon Diggs,Mason Taylor,Chuba Hubbard
4285,0,59.04,berettajames,Justin Jefferson,George Pickens,Alvin Kamara,Jalen Hurts,Dallas Goedert,D.J. Moore
4285,0,59.04,masterm13,Rashee Rice,Ashton Jeanty,Tucker Kraft,Justin Fields,Mason Taylor,Kayshon Boutte
4285,0,59.04,vindep,Breece Hall,Rome Odunze,Tucker Kraft,Jalen Hurts,Michael Carter,Jakobi Meyers
4288,0,58.98,thorrr,Rashee Rice,Ashton Jeanty,Alvin Kamara,Drake Maye,Luther Burden,Hunter Henry
4289,0,58.94,drapp,Ashton Jeanty,Justin Jefferson,Jalen Hurts,Tetairoa McMillan,Dallas Goedert,Wan'Dale Robinson
4290,0,58.92,nf42,Rico Dowdle,Justin Jefferson,Xavier Worthy,Jordan Addison,Michael Mayer,J.J. McCarthy
4291,0,58.88,cgeeeeee,De'Von Achane,Kimani Vidal,Drake Maye,Terry McLaurin,Hunter Henry,Marvin Harrison
4291,0,58.88,gunneross,CeeDee Lamb,Ashton Jeanty,Xavier Worthy,Caleb Williams,Zach Ertz,Alec Pierce
4291,0,58.88,ingelx,Rico Dowdle,Jacory Croskey-Merritt,Stefon Diggs,Drake Maye,Harold Fannin,Rashid Shaheed
4294,0,58.86,tubz21,George Pickens,Rome Odunze,Stefon Diggs,Tucker Kraft,Jordan Love,Chuba Hubbard
4294,0,58.86,willinpx,Rashee Rice,Rome Odunze,Alvin Kamara,Rhamondre Stevenson,Jordan Love,Michael Mayer
4294,0,58.86,kevslice,Jacory Croskey-Merritt,George Pickens,Dak Prescott,Tetairoa McMillan,Zach Ertz,Matthew Golden
4297,0,58.84,twelvefluidounces,Jayden Daniels,George Pickens,Rhamondre Stevenson,Zach Ertz,Elic Ayomanor,Luke McCaffrey
4297,0,58.84,csears175,Quinshon Judkins,Jordan Mason,Xavier Worthy,Tre Tucker,Justin Fields,Mason Taylor
4297,0,58.84,sugamamma,Saquon Barkley,Ladd McConkey,Kimani Vidal,DeVonta Smith,Justin Fields,Mason Taylor
4300,0,58.78,tonysprocket,Josh Jacobs,D'Andre Swift,Xavier Worthy,Caleb Williams,Harold Fannin,Luther Burden
4301,0,58.76,coleanderson,Saquon Barkley,Deebo Samuel,Dak Prescott,Keenan Allen,Darren Waller,TreVeyon Henderson
4301,0,58.76,topstatnft,Justin Jefferson,Jacory Croskey-Merritt,Tucker Kraft,Jordan Love,Marvin Harrison,Romeo Doubs
4303,0,58.74,danjpreciado,Jacory Croskey-Merritt,Ashton Jeanty,Jalen Hurts,Tucker Kraft,Rashid Shaheed,Marvin Harrison
4303,0,58.74,eggers3,De'Von Achane,Courtland Sutton,Kimani Vidal,Travis Kelce,Michael Pittman Jr.,Justin Fields
4305,0,58.66,jdre,Justin Jefferson,Kimani Vidal,Marvin Harrison,Michael Pittman Jr.,Jordan Love,Hunter Henry
4306,0,58.64,awe419,Jayden Daniels,Trey McBride,Alvin Kamara,Tetairoa McMillan,Marvin Harrison,TreVeyon Henderson
4306,0,58.64,qbtheking22,Jayden Daniels,Jaylen Waddle,J.K. Dobbins,D.J. Moore,Zach Ertz,Wan'Dale Robinson
4306,0,58.64,d4ve,Saquon Barkley,Quentin Johnston,Chris Olave,Alvin Kamara,Zach Ertz,Justin Fields
4309,0,58.62,lenkeith,De'Von Achane,Jaylen Waddle,Kimani Vidal,Tetairoa McMillan,Harold Fannin,Jaxson Dart
4310,0,58.56,tbrook3434,Jacory Croskey-Merritt,Ashton Jeanty,Tucker Kraft,Jordan Addison,Jordan Love,Rashid Shaheed
4310,0,58.56,tdiddy07,CeeDee Lamb,Rome Odunze,Dak Prescott,Alvin Kamara,Jerry Jeudy,Mason Taylor
4312,0,58.54,imagikarp,Javonte Williams,J.K. Dobbins,Stefon Diggs,Justin Fields,Michael Pittman Jr.,Darren Waller
4312,0,58.54,fantasygrinder,Justin Jefferson,Patrick Mahomes,Xavier Worthy,Dallas Goedert,Tre Tucker,Chuba Hubbard
4312,0,58.54,teebox,Jayden Daniels,George Pickens,Alvin Kamara,Tetairoa McMillan,Zach Ertz,Romeo Doubs
4312,0,58.54,thegrownsimba,Jayden Daniels,Jordan Mason,Xavier Worthy,Stefon Diggs,Dallas Goedert,Tony Pollard
4312,0,58.54,jdog07109,Jayden Daniels,Cam Skattebo,Terry McLaurin,Stefon Diggs,Darren Waller,D.J. Moore
4317,0,58.52,ckni65,Justin Jefferson,Ashton Jeanty,J.K. Dobbins,Dallas Goedert,Daniel Jones,Romeo Doubs
4318,0,58.48,gforgumby,Breece Hall,Jacory Croskey-Merritt,Drake Maye,Quentin Johnston,Hunter Henry,Romeo Doubs
4318,0,58.48,burtbra3,Ashton Jeanty,Rico Dowdle,Drake Maye,Stefon Diggs,Hunter Henry,Matthew Golden
4318,0,58.48,bluein17,Justin Jefferson,Rome Odunze,J.K. Dobbins,Caleb Williams,Oronde Gadsden,Elic Ayomanor
4318,0,58.48,fflinx,Ashton Jeanty,Jacory Croskey-Merritt,Drake Maye,Quentin Johnston,Hunter Henry,Kayshon Boutte
4322,0,58.44,vindep,Jacory Croskey-Merritt,Ashton Jeanty,Tucker Kraft,Jalen Hurts,Wan'Dale Robinson,Jakobi Meyers
4322,0,58.44,tyfalcon,De'Von Achane,Jaylen Waddle,Jalen Hurts,Quentin Johnston,Alvin Kamara,Evan Engram
4322,0,58.44,berettajames,De'Von Achane,Patrick Mahomes,Kimani Vidal,Travis Kelce,Tre Tucker,Jerry Jeudy
4322,0,58.44,nez,Jordan Mason,Rome Odunze,Xavier Worthy,Jalen Hurts,D.J. Moore,Harold Fannin
4326,0,58.42,burtbra3,Jacory Croskey-Merritt,Ashton Jeanty,Tucker Kraft,Jaylen Waddle,Alec Pierce,Daniel Jones
4327,0,58.4,lenkeith,Saquon Barkley,Deebo Samuel,J.K. Dobbins,Quentin Johnston,Justin Herbert,Hunter Henry
4328,0,58.38,bluein17,Ashton Jeanty,Rome Odunze,Drake Maye,Stefon Diggs,Mason Taylor,Alec Pierce
4328,0,58.38,fancycashew,Justin Jefferson,George Pickens,Drake Maye,Matthew Golden,Alvin Kamara,Brock Bowers
4330,0,58.36,tubz21,Jacory Croskey-Merritt,Ashton Jeanty,Dak Prescott,Jake Ferguson,Chris Moore,KaVontae Turpin
4330,0,58.36,hotsizauce,Breece Hall,Rome Odunze,Chris Olave,Stefon Diggs,Darren Waller,Jordan Love
4330,0,58.36,bidweezy,Rico Dowdle,George Pickens,Tucker Kraft,Stefon Diggs,Jordan Love,Darren Waller
4333,0,58.34,cavaleman,Jayden Daniels,Ashton Jeanty,Jake Ferguson,Tetairoa McMillan,Marvin Harrison,D.J. Moore
4333,0,58.34,merkz13,Jayden Daniels,Rome Odunze,Stefon Diggs,Rhamondre Stevenson,Matthew Golden,Mason Taylor
4333,0,58.34,vindep,Jayden Daniels,Ashton Jeanty,Tucker Kraft,Tetairoa McMillan,Isiah Pacheco,Matthew Golden
4333,0,58.34,jeffern8,Justin Jefferson,Jayden Daniels,Jaylen Waddle,Rhamondre Stevenson,Matthew Golden,Evan Engram
4337,0,58.32,partyboy011,Saquon Barkley,Ladd McConkey,J.K. Dobbins,Jordan Addison,Dallas Goedert,Carson Wentz
4338,0,58.26,bustersboys,Justin Jefferson,Rashee Rice,J.K. Dobbins,Xavier Worthy,Jordan Love,Darren Waller
4339,0,58.24,vindep,Breece Hall,George Pickens,Jaylen Waddle,Jalen Hurts,Zach Ertz,Michael Carter
4339,0,58.24,belzeth,Justin Jefferson,Rome Odunze,J.K. Dobbins,Jalen Hurts,Bam Knight,Dallas Goedert
4339,0,58.24,lee121503,Jayden Daniels,Jacory Croskey-Merritt,Quentin Johnston,Jake Ferguson,Matthew Golden,Jerry Jeudy
4339,0,58.24,bestballviper,Jacory Croskey-Merritt,Jayden Daniels,Jake Ferguson,Stefon Diggs,Rashid Shaheed,Emanuel Wilson
4343,0,58.18,bezemerdane,Rashee Rice,Rome Odunze,Chris Olave,Caleb Williams,TreVeyon Henderson,Colston Loveland
4344,0,58.16,twelvefluidounces,De'Von Achane,Tyler Warren,J.K. Dobbins,Matthew Golden,Jordan Love,Josh Reynolds
4345,0,58.14,gunneross,Jacory Croskey-Merritt,Patrick Mahomes,Quentin Johnston,Alvin Kamara,Michael Mayer,Alec Pierce
4345,0,58.14,vindep,Josh Jacobs,J.K. Dobbins,Quentin Johnston,Stefon Diggs,Travis Kelce,Justin Fields
4345,0,58.14,whodeysss,Jayden Daniels,Jordan Mason,Quentin Johnston,Xavier Worthy,Harold Fannin,Marvin Harrison
4348,0,58.12,danjpreciado,Breece Hall,Rome Odunze,Chris Olave,Alvin Kamara,Harold Fannin,Spencer Rattler
4349,0,58.08,tubinis2121,Saquon Barkley,Tyler Warren,Ladd McConkey,Caleb Williams,Rhamondre Stevenson,Tre Tucker
4350,0,58.06,krutches93,Saquon Barkley,J.K. Dobbins,Tucker Kraft,Stefon Diggs,Jordan Love,Marvin Harrison
4350,0,58.06,manaray31,Ashton Jeanty,Rome Odunze,Dak Prescott,Jake Ferguson,Jerry Jeudy,Matthew Golden
4352,0,58.04,jbaconator,Justin Jefferson,Rico Dowdle,Jalen Hurts,Alvin Kamara,Dallas Goedert,Jakobi Meyers
4352,0,58.04,tyler2121,Jayden Daniels,George Pickens,Travis Kelce,Rhamondre Stevenson,Chris Moore,TreVeyon Henderson
4354,0,58.02,jtmckenzi,Breece Hall,Jacory Croskey-Merritt,Jake Ferguson,Tetairoa McMillan,Jerry Jeudy,Daniel Jones
4354,0,58.02,mathology,De'Von Achane,Deebo Samuel,Jaylen Waddle,Dallas Goedert,Daniel Jones,Alec Pierce
4356,0,57.98,shagnastyball17,Saquon Barkley,J.K. Dobbins,A.J. Brown,Caleb Williams,Matthew Golden,T.J. Hockenson
4357,0,57.96,fillos,CeeDee Lamb,Xavier Worthy,J.K. Dobbins,Matthew Golden,Jordan Love,Mason Taylor
4357,0,57.96,mayormcshipit,Jacory Croskey-Merritt,George Pickens,Dak Prescott,Terry McLaurin,Marvin Harrison,Michael Mayer
4357,0,57.96,jokah03,Jacory Croskey-Merritt,George Pickens,Dak Prescott,Tucker Kraft,Rashid Shaheed,TreVeyon Henderson
4357,0,57.96,danjpreciado,Josh Jacobs,Kimani Vidal,Quentin Johnston,Jordan Love,Dallas Goedert,Jaylin Lane
4357,0,57.96,vindep,Breece Hall,Ashton Jeanty,Quentin Johnston,Tucker Kraft,Romeo Doubs,Jordan Love
4362,0,57.94,daveclum,Jayden Daniels,Jacory Croskey-Merritt,Jake Ferguson,Harold Fannin,Kayshon Boutte,Luke McCaffrey
4363,0,57.86,chadcandles,Rico Dowdle,George Pickens,Dak Prescott,Xavier Worthy,Jerry Jeudy,Hunter Henry
4363,0,57.86,yuzenn,Jacory Croskey-Merritt,Ashton Jeanty,Dak Prescott,Jake Ferguson,Rashid Shaheed,Luther Burden
4363,0,57.86,brorannosaurusflex,Saquon Barkley,Jordan Mason,Xavier Worthy,Tucker Kraft,Jordan Love,Jaylin Lane
4366,0,57.82,imagikarp,Justin Jefferson,Rico Dowdle,Xavier Worthy,Stefon Diggs,Carson Wentz,T.J. Hockenson
4366,0,57.82,evilguru,Justin Jefferson,Rico Dowdle,Deebo Samuel,Harold Fannin,Matthew Golden,Spencer Rattler
4368,0,57.78,vindep,Saquon Barkley,D'Andre Swift,Quentin Johnston,Caleb Williams,Stefon Diggs,Evan Engram
4369,0,57.74,shagnastyball17,Jayden Daniels,Deebo Samuel,Terry McLaurin,Dallas Goedert,Rhamondre Stevenson,Luther Burden
4369,0,57.74,bestballviper,Justin Jefferson,Patrick Mahomes,Xavier Worthy,Dallas Goedert,Rashid Shaheed,Tyjae Spears
4369,0,57.74,bigden1313,Rico Dowdle,George Pickens,A.J. Brown,Justin Fields,Jerry Jeudy,Mason Taylor
4369,0,57.74,cognition10,Jayden Daniels,Rico Dowdle,Jake Ferguson,Deebo Samuel,Matthew Golden,Tre Tucker
4373,0,57.68,tylerknaeble,Justin Jefferson,Ashton Jeanty,Drake Maye,Tetairoa McMillan,Hunter Henry,Romeo Doubs
4373,0,57.68,jasta29,Rashee Rice,Cam Skattebo,Kimani Vidal,Caleb Williams,Rashid Shaheed,Colston Loveland
4375,0,57.66,hotsizauce,De'Von Achane,Deebo Samuel,Kimani Vidal,Jordan Addison,Dallas Goedert,Jordan Love
4375,0,57.66,berettajames,Jacory Croskey-Merritt,Ashton Jeanty,Jake Ferguson,Dak Prescott,Matthew Golden,Jerry Jeudy
4377,0,57.64,piri24,Justin Jefferson,Deebo Samuel,Jalen Hurts,Isiah Pacheco,Dallas Goedert,TreVeyon Henderson
4377,0,57.64,djrj21,CeeDee Lamb,Deebo Samuel,J.K. Dobbins,Justin Fields,Michael Pittman Jr.,Michael Mayer
4379,0,57.58,markluther,Quinshon Judkins,Rome Odunze,Alvin Kamara,Caleb Williams,Zach Ertz,Tre Tucker
4379,0,57.58,manaray31,De'Von Achane,Rome Odunze,Xavier Worthy,Drake Maye,Hunter Henry,Jaylin Lane
4379,0,57.58,autonomadic,Justin Jefferson,D'Andre Swift,Zach Ertz,Dallas Goedert,Caleb Williams,D.J. Moore
4379,0,57.58,lavalord,Saquon Barkley,Deebo Samuel,Chris Olave,Caleb Williams,Harold Fannin,Jordan Addison
4383,0,57.54,noticemesenpai,Javonte Williams,Deebo Samuel,Courtland Sutton,Alvin Kamara,Justin Fields,Mason Taylor
4383,0,57.54,mathology,Rashee Rice,Patrick Mahomes,Tetairoa McMillan,Xavier Worthy,TreVeyon Henderson,Darren Waller
4383,0,57.54,imagikarp,Jacory Croskey-Merritt,Rico Dowdle,Jalen Hurts,Stefon Diggs,Dallas Goedert,Rashid Shaheed
4383,0,57.54,k1ngchief88,Josh Jacobs,D'Andre Swift,Tetairoa McMillan,Dallas Goedert,Justin Fields,Marvin Harrison
4387,0,57.48,spartan,Breece Hall,Trey McBride,J.K. Dobbins,Caleb Williams,Rashid Shaheed,D.J. Moore
4388,0,57.38,lenkeith,Rico Dowdle,Rome Odunze,D'Andre Swift,Caleb Williams,Rashid Shaheed,Zach Ertz
4388,0,57.38,rawhide,George Pickens,Rome Odunze,Caleb Williams,Tucker Kraft,Isiah Pacheco,Zach Ertz
4388,0,57.38,vindep,De'Von Achane,Kimani Vidal,Ladd McConkey,Caleb Williams,Zach Ertz,Wan'Dale Robinson
4388,0,57.38,cavaleman,Quinshon Judkins,Rome Odunze,Ladd McConkey,Caleb Williams,Dallas Goedert,D.J. Moore
4392,0,57.36,brorannosaurusflex,Josh Jacobs,Kimani Vidal,Quentin Johnston,Romeo Doubs,Jordan Love,Chig Okonkwo
4392,0,57.36,d4ve,Ashton Jeanty,Jacory Croskey-Merritt,Tetairoa McMillan,Tucker Kraft,Jordan Love,Jordan Addison
4394,0,57.34,gsd4,Josh Jacobs,D'Andre Swift,Jaylen Waddle,Justin Fields,Rashid Shaheed,Evan Engram
4394,0,57.34,sjweil9,Breece Hall,Jordan Mason,Tetairoa McMillan,Jalen Hurts,Rashid Shaheed,Mason Taylor
4394,0,57.34,mmanpoker,Breece Hall,Tyler Warren,Stefon Diggs,Rhamondre Stevenson,Justin Fields,Rashid Shaheed
4397,0,57.28,kingschuster,Justin Jefferson,Kimani Vidal,Tetairoa McMillan,Drake Maye,Harold Fannin,Bam Knight
4397,0,57.28,cgeeeeee,CeeDee Lamb,Rashee Rice,Terry McLaurin,Caleb Williams,Darren Waller,TreVeyon Henderson
4399,0,57.26,earljess91,Jacory Croskey-Merritt,George Pickens,Jaylen Waddle,Dak Prescott,Harold Fannin,Kayshon Boutte
4400,0,57.24,tonysprocket,Ashton Jeanty,Patrick Mahomes,Quentin Johnston,Stefon Diggs,Chig Okonkwo,RJ Harvey
4400,0,57.24,nez,Jacory Croskey-Merritt,Patrick Mahomes,Travis Kelce,Stefon Diggs,D.J. Moore,Dallas Goedert
4402,0,57.22,mosioatunya,Breece Hall,George Pickens,J.K. Dobbins,Tetairoa McMillan,Hunter Henry,Daniel Jones
4402,0,57.22,iceyffb,Jacory Croskey-Merritt,Rome Odunze,Stefon Diggs,Michael Pittman Jr.,Zach Ertz,Bryce Young
4404,0,57.16,daphillykid,Jacory Croskey-Merritt,Ladd McConkey,Jake Ferguson,Tetairoa McMillan,Matthew Golden,Jordan Love
4405,0,57.14,kevslice,Jacory Croskey-Merritt,George Pickens,Michael Pittman Jr.,Jordan Addison,Mason Taylor,Justin Fields
4405,0,57.14,tubinis2121,Jayden Daniels,Justin Jefferson,Michael Pittman Jr.,Zach Ertz,Luke McCaffrey,TreVeyon Henderson
4405,0,57.14,d4rksh33p,Justin Jefferson,Patrick Mahomes,Xavier Worthy,Tetairoa McMillan,Bam Knight,Michael Mayer
4405,0,57.14,cavaleman,Jayden Daniels,Rome Odunze,Alvin Kamara,Jake Ferguson,Wan'Dale Robinson,Luke McCaffrey
4409,0,57.08,berettajames,Saquon Barkley,Rico Dowdle,Chris Olave,Caleb Williams,D.J. Moore,Harold Fannin
4409,0,57.08,bezemerdane,Rashee Rice,Rico Dowdle,Jake Ferguson,Caleb Williams,Jerry Jeudy,TreVeyon Henderson
4411,0,57.06,jettns,Josh Jacobs,J.K. Dobbins,Ladd McConkey,Matthew Golden,Jordan Love,Darren Waller
4412,0,57.04,coltfangmf,Justin Jefferson,D'Andre Swift,Isiah Pacheco,Justin Fields,Mason Taylor,Tre Tucker
4412,0,57.04,rotorun,Jayden Daniels,Rome Odunze,J.K. Dobbins,Jordan Addison,Michael Mayer,Bam Knight
4414,0,56.98,vckingcolt2,Breece Hall,Rome Odunze,Drake Maye,Harold Fannin,Kayshon Boutte,Tyjae Spears
4414,0,56.98,thundertavern,Rashee Rice,Rome Odunze,Jake Ferguson,Caleb Williams,Luke McCaffrey,Tony Pollard
4416,0,56.94,berettajames,Justin Jefferson,Jayden Daniels,Xavier Worthy,Tetairoa McMillan,Zach Ertz,Chuba Hubbard
4416,0,56.94,hawkberg,CeeDee Lamb,Ashton Jeanty,Kimani Vidal,Jordan Addison,Evan Engram,Justin Fields
