place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
210,30,104.42,d4ve,Jonathan Taylor,Ashton Jeanty,Drake London,Hunter Henry,Drake Maye,Jameson Williams
211,30,104.36,ingelx,James Cook,Ashton Jeanty,Ricky Pearsall,Deebo Samuel,Brock Purdy,Brenton Strange
212,30,104.3,nez,Derrick Henry,Ashton Jeanty,Drake London,Xavier Worthy,Patrick Mahomes,David Njoku
213,30,104.26,cgeeeeee,Puka Nacua,Emeka Egbuka,Quinshon Judkins,Ricky Pearsall,Hunter Henry,Brock Purdy
214,30,104.24,npamlanye,Bijan Robinson,Davante Adams,Drake London,Jayden Daniels,Travis Etienne Jr.,Travis Kelce
215,30,104.22,bestballviper,Bijan Robinson,Drake London,Cam Skattebo,Quentin Johnston,Drake Maye,David Njoku
215,30,104.22,urbanik,Christian McCaffrey,Emeka Egbuka,Tyler Warren,Hunter Henry,Drake Maye,Stefon Diggs
217,30,104.2,chase20cullom,Jahmyr Gibbs,Jalen Hurts,Drake London,D'Andre Swift,Dallas Goedert,Khalil Shakir
218,30,104.16,milliganj90,Bijan Robinson,Rome Odunze,Emeka Egbuka,Sam LaPorta,Quentin Johnston,Baker Mayfield
219,30,104.12,carpark03,Jahmyr Gibbs,Ashton Jeanty,Brian Thomas,Justin Herbert,Xavier Worthy,Dallas Goedert
220,30,104.1,jtmckenzi,Puka Nacua,Davante Adams,Alvin Kamara,Sam LaPorta,Travis Etienne Jr.,Matthew Stafford
221,30,104.08,daviddu316,James Cook,Ashton Jeanty,Emeka Egbuka,Daniel Jones,Michael Pittman Jr.,Brenton Strange
221,30,104.08,tmoneyttime1,Puka Nacua,Ashton Jeanty,Caleb Williams,D.J. Moore,Hunter Henry,Michael Pittman Jr.
221,30,104.08,hdjdhdjdjsk,Omarion Hampton,Bucky Irving,Caleb Williams,Quentin Johnston,Michael Pittman Jr.,Hunter Henry
224,30,104.06,justforfunzo,Puka Nacua,Emeka Egbuka,Tyler Warren,Alvin Kamara,TreVeyon Henderson,Baker Mayfield
225,30,104,bestballviper,Puka Nacua,Davante Adams,Travis Etienne Jr.,Tony Pollard,Sam LaPorta,Matthew Stafford
226,30,103.9,danjpreciado,Jonathan Taylor,Deebo Samuel,Drake London,Travis Etienne Jr.,Travis Kelce,Matthew Stafford
227,30,103.8,tbrook3434,Bucky Irving,Kyren Williams,Drake London,Michael Pittman Jr.,Hunter Henry,Matthew Stafford
227,30,103.8,thewood1105,Puka Nacua,Davante Adams,Chuba Hubbard,D'Andre Swift,Hunter Henry,Matthew Stafford
229,30,103.74,steady314,Puka Nacua,Tyler Warren,Deebo Samuel,Travis Etienne Jr.,Zach Ertz,Marcus Mariota
230,30,103.72,awe419,Jahmyr Gibbs,Ashton Jeanty,Drake London,Tetairoa McMillan,Drake Maye,David Njoku
230,30,103.72,patrickbarnesyoutube,James Cook,Rome Odunze,Drake London,TreVeyon Henderson,Kyle Pitts,Michael Penix
232,30,103.7,imagikarp,Puka Nacua,Jalen Hurts,Quinshon Judkins,Tony Pollard,Chris Olave,Dallas Goedert
233,30,103.64,crblake2,Bijan Robinson,Nico Collins,Emeka Egbuka,Xavier Worthy,Jayden Daniels,Dallas Goedert
234,30,103.62,nez,James Cook,Rome Odunze,Drake London,Drake Maye,Hunter Henry,Michael Pittman Jr.
234,30,103.62,patrickbarnesyoutube,Christian McCaffrey,Deebo Samuel,Drake London,Michael Penix,Kyle Pitts,Nick Chubb
236,30,103.58,abedsgr,Bijan Robinson,Rome Odunze,Quinshon Judkins,Quentin Johnston,Hunter Henry,Daniel Jones
237,30,103.56,cgeeeeee,Christian McCaffrey,Davante Adams,Deebo Samuel,Xavier Worthy,Jayden Daniels,Kyle Pitts
238,30,103.54,fflinx,Bijan Robinson,Cam Skattebo,Tyler Warren,Quentin Johnston,Michael Pittman Jr.,Marcus Mariota
239,30,103.5,in3us,James Cook,Rome Odunze,Drake London,Chuba Hubbard,Patrick Mahomes,Hunter Henry
240,30,103.46,drapp,Puka Nacua,Tyler Warren,Emeka Egbuka,Travis Etienne Jr.,David Montgomery,Baker Mayfield
241,30,103.44,cavaleman,James Cook,Davante Adams,Deebo Samuel,Jayden Daniels,Travis Etienne Jr.,Kyle Pitts
242,30,103.38,danjpreciado,Puka Nacua,Ashton Jeanty,Chuba Hubbard,Jameson Williams,Caleb Williams,Kyle Pitts
243,30,103.3,krutches93,Jahmyr Gibbs,Davante Adams,Drake London,Quinshon Judkins,Zach Ertz,Matthew Stafford
244,30,103.24,tubinis2121,Jahmyr Gibbs,Ashton Jeanty,Deebo Samuel,Xavier Worthy,Marcus Mariota,Zach Ertz
245,30,103.16,tyler2121,Josh Allen,Ashton Jeanty,Drake London,Chris Olave,Keon Coleman,Dalton Kincaid
245,30,103.16,kuruc711,Josh Allen,Ashton Jeanty,TreVeyon Henderson,Quentin Johnston,Chris Godwin,Dalton Kincaid
247,30,103.12,urbanik,Bijan Robinson,Emeka Egbuka,Quinshon Judkins,Justin Herbert,Quentin Johnston,Zach Ertz
248,30,103.1,noahpetro23,Christian McCaffrey,Emeka Egbuka,Drake London,Patrick Mahomes,Travis Kelce,Jerry Jeudy
249,30,103.02,kcpolack,James Cook,Ashton Jeanty,Tyler Warren,Chris Olave,Drake Maye,Darnell Mooney
250,30,103,tubinis2121,Christian McCaffrey,Deebo Samuel,Drake London,Patrick Mahomes,Travis Kelce,Nick Chubb
251,30,102.92,krutches93,Omarion Hampton,Bucky Irving,Tetairoa McMillan,Michael Pittman Jr.,Hunter Henry,Drake Maye
252,30,102.9,ingelx,James Cook,Davante Adams,Drake London,Sam LaPorta,Xavier Worthy,Patrick Mahomes
253,30,102.84,lee121503,Saquon Barkley,Bucky Irving,Jayden Daniels,Deebo Samuel,Xavier Worthy,Kyle Pitts
254,30,102.82,manaray31,Jahmyr Gibbs,Ashton Jeanty,Ladd McConkey,Justin Herbert,Quentin Johnston,Dallas Goedert
255,30,102.8,noahwhit47,Bijan Robinson,Brock Bowers,Deebo Samuel,Travis Etienne Jr.,Patrick Mahomes,Keenan Allen
256,30,102.78,jkap18,Jahmyr Gibbs,Ashton Jeanty,Caleb Williams,Xavier Worthy,Chris Olave,Colston Loveland
256,30,102.78,ez116,Puka Nacua,Ashton Jeanty,Deebo Samuel,Jayden Daniels,Sam LaPorta,Parker Washington
258,30,102.76,patrickbarnesyoutube,James Cook,Rome Odunze,Drake London,Jayden Daniels,Chris Olave,Dallas Goedert
258,30,102.76,bigplaykarno,Omarion Hampton,Josh Allen,Tetairoa McMillan,Travis Etienne Jr.,Dalton Kincaid,Khalil Shakir
260,30,102.7,awe419,Jahmyr Gibbs,Davante Adams,Drake London,Patrick Mahomes,Travis Etienne Jr.,Zach Ertz
260,30,102.7,gpngc,Saquon Barkley,Ashton Jeanty,Tyler Warren,Patrick Mahomes,Jauan Jennings,Jerry Jeudy
260,30,102.7,berettajames,Jonathan Taylor,Ashton Jeanty,Zay Flowers,Patrick Mahomes,Travis Kelce,Michael Pittman Jr.
260,30,102.7,hotsizauce,Saquon Barkley,Davante Adams,Emeka Egbuka,Travis Etienne Jr.,Patrick Mahomes,Dalton Kincaid
264,30,102.58,tommy2312,Daniel Jones,Ashton Jeanty,D'Andre Swift,Xavier Worthy,Quentin Johnston,Dalton Kincaid
265,30,102.48,tubinis2121,Puka Nacua,Davante Adams,Deebo Samuel,D'Andre Swift,Caleb Williams,Kyle Pitts
265,30,102.48,dfslegend,James Cook,Ashton Jeanty,Brian Thomas,Caleb Williams,Michael Pittman Jr.,Kyle Pitts
267,30,102.46,in3us,Josh Allen,Amon-Ra St. Brown,Quentin Johnston,Travis Etienne Jr.,Dalton Kincaid,Keon Coleman
268,30,102.4,danjpreciado,James Cook,Davante Adams,Deebo Samuel,Travis Etienne Jr.,Juwan Johnson,Matthew Stafford
268,30,102.4,patrickbarnesyoutube,Puka Nacua,Brock Bowers,Zay Flowers,Travis Etienne Jr.,Chris Olave,Matthew Stafford
270,30,102.36,patrickbarnesyoutube,Bucky Irving,Ashton Jeanty,Quentin Johnston,Sam LaPorta,Darnell Mooney,Brock Purdy
271,30,102.32,rkfd9383,James Cook,Amon-Ra St. Brown,Drake London,Jayden Daniels,Travis Etienne Jr.,Zach Ertz
272,30,102.3,urbanik,Christian McCaffrey,Quinshon Judkins,Tyler Warren,Patrick Mahomes,Xavier Worthy,Darnell Mooney
273,30,102.2,mrkukie,Puka Nacua,A.J. Brown,Quinshon Judkins,Juwan Johnson,Quentin Johnston,Matthew Stafford
273,30,102.2,vindep,Davante Adams,Amon-Ra St. Brown,Chuba Hubbard,Quinshon Judkins,Patrick Mahomes,Hunter Henry
275,30,102.18,ripsewell,Puka Nacua,Tyler Warren,Quinshon Judkins,Travis Etienne Jr.,Daniel Jones,Keon Coleman
276,30,102.16,rotosurgeon,Bijan Robinson,Cam Skattebo,Deebo Samuel,Quentin Johnston,Jayden Daniels,Brenton Strange
276,30,102.16,jgfc,Jahmyr Gibbs,Ashton Jeanty,Keenan Allen,Quentin Johnston,Travis Kelce,Brock Purdy
278,30,102.14,danjpreciado,Puka Nacua,Cam Skattebo,Deebo Samuel,Travis Etienne Jr.,Travis Kelce,Marcus Mariota
279,30,102.12,mrperfect71,Puka Nacua,Ashton Jeanty,A.J. Brown,Justin Herbert,Keenan Allen,Dallas Goedert
279,30,102.12,jessepatriss22,Christian McCaffrey,Emeka Egbuka,Tyler Warren,TreVeyon Henderson,Quentin Johnston,Jared Goff
281,30,102.1,krutches93,Puka Nacua,A.J. Brown,Jalen Hurts,D'Andre Swift,Quentin Johnston,Dallas Goedert
281,30,102.1,nez,Bijan Robinson,Tyler Warren,Deebo Samuel,Xavier Worthy,Patrick Mahomes,David Montgomery
281,30,102.1,joekali,Bijan Robinson,Jalen Hurts,Deebo Samuel,Xavier Worthy,Nick Chubb,Dallas Goedert
284,30,102.08,nosoupforyou,James Cook,Quinshon Judkins,Emeka Egbuka,Quentin Johnston,Hunter Henry,Geno Smith
285,30,102.06,d4ve,Puka Nacua,Zay Flowers,Tyler Warren,Jayden Daniels,TreVeyon Henderson,Xavier Worthy
286,30,102.02,nosoupforyou,Jahmyr Gibbs,Ashton Jeanty,Justin Herbert,Quentin Johnston,Hunter Henry,Tyquan Thornton
286,30,102.02,awe419,Saquon Barkley,Ashton Jeanty,Jakobi Meyers,Tetairoa McMillan,Drake Maye,Dallas Goedert
288,30,101.92,npamlanye,Jahmyr Gibbs,Ashton Jeanty,Tetairoa McMillan,Drake Maye,D.J. Moore,Kyle Pitts
289,30,101.86,sirwilliamfancy,Bucky Irving,Ashton Jeanty,Jameson Williams,Baker Mayfield,Chris Godwin,Dallas Goedert
289,30,101.86,kuruc711,Bucky Irving,Amon-Ra St. Brown,Xavier Worthy,Ricky Pearsall,Kyle Pitts,Brock Purdy
291,30,101.82,tubinis2121,James Cook,Ashton Jeanty,Tyler Warren,D.J. Moore,Drake Maye,Christian Kirk
292,30,101.8,dcuatro4,Puka Nacua,Emeka Egbuka,Chuba Hubbard,Patrick Mahomes,Hunter Henry,Tyquan Thornton
292,30,101.8,awe419,Puka Nacua,Cam Skattebo,Ricky Pearsall,Travis Etienne Jr.,Travis Kelce,Matthew Stafford
294,30,101.78,gabrainos,Bijan Robinson,Ashton Jeanty,Deebo Samuel,Caleb Williams,D.J. Moore,Brenton Strange
295,30,101.74,joekali,James Cook,Ashton Jeanty,Deebo Samuel,Chris Olave,Sam LaPorta,Marcus Mariota
296,30,101.72,nez,Omarion Hampton,Rome Odunze,Drake London,TreVeyon Henderson,Kyle Pitts,Jared Goff
297,30,101.7,rkfd9383,Christian McCaffrey,Emeka Egbuka,Drake London,Jameson Williams,Patrick Mahomes,Brenton Strange
297,30,101.7,kuruc711,Saquon Barkley,Ashton Jeanty,Zay Flowers,Patrick Mahomes,Juwan Johnson,Hollywood Brown
299,30,101.68,fantasygrinder,Bijan Robinson,Ashton Jeanty,Drake London,Caleb Williams,D.J. Moore,Harold Fannin
300,30,101.66,nez,Puka Nacua,Zay Flowers,Emeka Egbuka,Travis Etienne Jr.,Juwan Johnson,Baker Mayfield
300,30,101.66,awolff225,James Cook,Cam Skattebo,Emeka Egbuka,Quentin Johnston,Hunter Henry,Baker Mayfield
302,30,101.6,bifftannen,Puka Nacua,Jalen Hurts,Quinshon Judkins,TreVeyon Henderson,DeVonta Smith,Dallas Goedert
303,30,101.56,krutches93,James Cook,Ashton Jeanty,Tyler Warren,Chris Olave,DeVonta Smith,Baker Mayfield
304,30,101.5,lee121503,Puka Nacua,Jalen Hurts,Quinshon Judkins,Alvin Kamara,Keenan Allen,Dallas Goedert
304,30,101.5,tad4764,Brock Bowers,Ashton Jeanty,Patrick Mahomes,Xavier Worthy,D'Andre Swift,Keon Coleman
306,30,101.48,bashbarti,Bijan Robinson,Ashton Jeanty,Caleb Williams,Tetairoa McMillan,Quentin Johnston,David Njoku
306,30,101.48,awe419,Puka Nacua,Cam Skattebo,Emeka Egbuka,D'Andre Swift,Daniel Jones,Kyle Pitts
308,30,101.44,tubinis2121,James Cook,Ashton Jeanty,Deebo Samuel,Chris Olave,Zach Ertz,Marcus Mariota
309,30,101.4,cgeeeeee,Christian McCaffrey,Jalen Hurts,Emeka Egbuka,Chris Olave,Xavier Worthy,Dallas Goedert
309,30,101.4,bigfudgy,Puka Nacua,Zay Flowers,Tyler Warren,D'Andre Swift,Patrick Mahomes,DeVonta Smith
309,30,101.4,hooddogg,Bijan Robinson,Rhamondre Stevenson,Emeka Egbuka,Sam LaPorta,Quentin Johnston,Matthew Stafford
312,30,101.36,krutches93,Puka Nacua,Cam Skattebo,Tyler Warren,Travis Etienne Jr.,Brock Purdy,Jauan Jennings
313,30,101.34,tubinis2121,Puka Nacua,Tyler Warren,Emeka Egbuka,TreVeyon Henderson,Tony Pollard,Marcus Mariota
314,30,101.3,vogeyberra8,Christian McCaffrey,Ashton Jeanty,A.J. Brown,Xavier Worthy,Patrick Mahomes,David Njoku
314,30,101.3,danjpreciado,Christian McCaffrey,Cam Skattebo,Tyler Warren,Xavier Worthy,Chris Olave,Patrick Mahomes
316,30,101.2,papazirk,Omarion Hampton,Nico Collins,Zay Flowers,Patrick Mahomes,Michael Pittman Jr.,Kyle Pitts
316,30,101.2,thegrownsimba,Bijan Robinson,Ashton Jeanty,A.J. Brown,Patrick Mahomes,Travis Kelce,Jerry Jeudy
316,30,101.2,d4ve,Bijan Robinson,Tyler Warren,Xavier Worthy,TreVeyon Henderson,Patrick Mahomes,D.J. Moore
319,30,101.14,tubinis2121,Bijan Robinson,Deebo Samuel,Drake London,Xavier Worthy,Zach Ertz,Marcus Mariota
319,30,101.14,tmoneyttime1,Bijan Robinson,Deebo Samuel,Drake London,Xavier Worthy,Zach Ertz,Marcus Mariota
321,30,101.1,deezeydeeze,Bijan Robinson,Rome Odunze,Zay Flowers,Quentin Johnston,Patrick Mahomes,David Njoku
321,30,101.1,d4ve,Christian McCaffrey,Tyler Warren,Xavier Worthy,Patrick Mahomes,D'Andre Swift,Jerry Jeudy
323,30,100.98,jorland50,Amon-Ra St. Brown,Bucky Irving,Travis Etienne Jr.,Quentin Johnston,Juwan Johnson,Daniel Jones
324,30,100.96,btxj,Omarion Hampton,Ashton Jeanty,Ricky Pearsall,Hunter Henry,Brock Purdy,Jerry Jeudy
325,30,100.92,thesequel21,Bijan Robinson,Deebo Samuel,Quinshon Judkins,Drake Maye,Hunter Henry,Chris Godwin
325,30,100.92,danjpreciado,Bijan Robinson,Davante Adams,Brian Thomas,Travis Etienne Jr.,Hunter Henry,Drake Maye
325,30,100.92,awe419,Puka Nacua,Cam Skattebo,Drake London,Justin Herbert,Chuba Hubbard,Kyle Pitts
328,30,100.9,sjweil9,Saquon Barkley,Emeka Egbuka,Drake London,Patrick Mahomes,D'Andre Swift,Zach Ertz
329,30,100.82,cowboys282,Christian McCaffrey,Deebo Samuel,Drake London,D'Andre Swift,Drake Maye,Cade Otton
330,30,100.8,urbanik,Puka Nacua,Davante Adams,Tyler Warren,Tony Pollard,Jauan Jennings,Matthew Stafford
330,30,100.8,housealwayswins,Jahmyr Gibbs,Davante Adams,Zay Flowers,Patrick Mahomes,Xavier Worthy,Dallas Goedert
332,30,100.72,noahwhit47,Bijan Robinson,Tyler Warren,Drake London,Quentin Johnston,Justin Herbert,Christian Kirk
332,30,100.72,jorland50,Jonathan Taylor,Quinshon Judkins,Drake London,Quentin Johnston,Zach Ertz,Drake Maye
332,30,100.72,kuruc711,James Cook,Davante Adams,Drake London,Quentin Johnston,Drake Maye,David Njoku
335,30,100.64,mikezaks,Bijan Robinson,Tyler Warren,Deebo Samuel,Travis Etienne Jr.,Jauan Jennings,Marcus Mariota
336,30,100.6,jessepatriss22,Puka Nacua,Jalen Hurts,Tyler Warren,Chuba Hubbard,Travis Etienne Jr.,Chris Olave
337,30,100.58,justaguyin503,Jahmyr Gibbs,Ashton Jeanty,Drake London,Daniel Jones,Michael Pittman Jr.,Sam LaPorta
338,30,100.56,tonysprocket,Christian McCaffrey,Davante Adams,Emeka Egbuka,Baker Mayfield,Tetairoa McMillan,Dallas Goedert
339,30,100.54,griff384,James Cook,Emeka Egbuka,Deebo Samuel,TreVeyon Henderson,Kyle Pitts,Marcus Mariota
340,30,100.52,kuruc711,Puka Nacua,Cam Skattebo,Quinshon Judkins,Drake Maye,Hunter Henry,Jauan Jennings
340,30,100.52,joekali,Bijan Robinson,Tyler Warren,Deebo Samuel,Quentin Johnston,Justin Herbert,Nick Chubb
342,30,100.5,thegrownsimba,Bijan Robinson,Jalen Hurts,Deebo Samuel,Keenan Allen,D'Andre Swift,Dallas Goedert
343,30,100.46,nanuk37,Josh Allen,Ashton Jeanty,D.J. Moore,TreVeyon Henderson,Khalil Shakir,Dalton Kincaid
343,30,100.46,cognition10,Josh Allen,Amon-Ra St. Brown,Chuba Hubbard,Travis Etienne Jr.,Dalton Kincaid,Khalil Shakir
345,30,100.42,spungos,Saquon Barkley,Bucky Irving,Brian Thomas,Quentin Johnston,Hunter Henry,Drake Maye
345,30,100.42,dmlarson,James Cook,Emeka Egbuka,Drake London,Keenan Allen,Hunter Henry,Drake Maye
345,30,100.42,ginjaroo,Bijan Robinson,A.J. Brown,Ashton Jeanty,Hunter Henry,Drake Maye,Terry McLaurin
348,30,100.4,bustersboys,Jonathan Taylor,Davante Adams,Drake London,Travis Etienne Jr.,Travis Kelce,Matthew Stafford
348,30,100.4,patrickbarnesyoutube,Bijan Robinson,Ashton Jeanty,Ricky Pearsall,D.J. Moore,Patrick Mahomes,David Njoku
348,30,100.4,sonofkong,Christian McCaffrey,Cam Skattebo,Tyler Warren,Patrick Mahomes,Xavier Worthy,Tyquan Thornton
348,30,100.4,drapp,James Cook,Davante Adams,Deebo Samuel,D'Andre Swift,Travis Kelce,Matthew Stafford
348,30,100.4,piri24,Ashton Jeanty,Brock Bowers,D'Andre Swift,Tetairoa McMillan,Patrick Mahomes,Hollywood Brown
353,30,100.38,joekali,Bijan Robinson,Ashton Jeanty,Deebo Samuel,Caleb Williams,D.J. Moore,Cole Kmet
353,30,100.38,ripsewell,Jahmyr Gibbs,Ashton Jeanty,Deebo Samuel,Caleb Williams,D.J. Moore,Kyle Pitts
355,30,100.36,cgeeeeee,James Cook,Amon-Ra St. Brown,Quinshon Judkins,Jayden Daniels,Zach Ertz,Michael Pittman Jr.
356,30,100.34,bb12ego,Christian McCaffrey,Emeka Egbuka,Cam Skattebo,Quentin Johnston,Brenton Strange,Jaxson Dart
357,30,100.32,ingelx,Jonathan Taylor,Ashton Jeanty,Drake London,Hunter Henry,Drake Maye,Luther Burden
357,30,100.32,vindep,James Cook,Amon-Ra St. Brown,Brian Thomas,Travis Etienne Jr.,Mark Andrews,Drake Maye
357,30,100.32,pmammino18,Puka Nacua,Cam Skattebo,Emeka Egbuka,D'Andre Swift,Drake Maye,Harold Fannin
360,30,100.22,berettajames,Bucky Irving,Amon-Ra St. Brown,Deebo Samuel,Xavier Worthy,Dalton Kincaid,Jared Goff
361,30,100.2,danjpreciado,Puka Nacua,Davante Adams,Chuba Hubbard,D'Andre Swift,Travis Kelce,Matthew Stafford
362,30,100.18,nez,Bijan Robinson,Ashton Jeanty,Tyler Warren,Daniel Jones,D.J. Moore,Tyquan Thornton
362,30,100.18,bryantts24,Puka Nacua,Brock Bowers,Cam Skattebo,Quentin Johnston,Travis Etienne Jr.,Geno Smith
362,30,100.18,manaray31,Puka Nacua,Rome Odunze,Quinshon Judkins,Caleb Williams,D.J. Moore,Dallas Goedert
365,30,100.1,daviddu316,Omarion Hampton,Ashton Jeanty,Patrick Mahomes,Travis Kelce,DeVonta Smith,Chris Godwin
365,30,100.1,tonysprocket,Jonathan Taylor,Quentin Johnston,Xavier Worthy,Patrick Mahomes,Travis Etienne Jr.,Travis Kelce
367,30,100,tonysprocket,Christian McCaffrey,Cam Skattebo,Tyler Warren,Xavier Worthy,Patrick Mahomes,Rashid Shaheed
368,30,99.96,dreamingofsundays,Christian McCaffrey,Emeka Egbuka,Quinshon Judkins,DeVonta Smith,Baker Mayfield,Kyle Pitts
368,30,99.96,jonboybeats,James Cook,Ashton Jeanty,Deebo Samuel,Brock Purdy,Juwan Johnson,Jauan Jennings
370,30,99.92,win,Christian McCaffrey,Cam Skattebo,Drake London,Quentin Johnston,Juwan Johnson,Michael Penix
371,30,99.9,noahwhit47,James Cook,Davante Adams,Zay Flowers,TreVeyon Henderson,Patrick Mahomes,Kyle Pitts
372,30,99.8,thewood1105,Omarion Hampton,Bucky Irving,Brian Thomas,Patrick Mahomes,Hollywood Brown,Zach Ertz
372,30,99.8,manaray31,Puka Nacua,Rome Odunze,Jalen Hurts,Alvin Kamara,Tony Pollard,Dallas Goedert
372,30,99.8,ty2323,Puka Nacua,Jalen Hurts,Chuba Hubbard,Michael Pittman Jr.,Hunter Henry,Travis Etienne Jr.
375,30,99.78,chadcandles,Rome Odunze,Ashton Jeanty,Quinshon Judkins,Caleb Williams,Michael Pittman Jr.,Brenton Strange
376,30,99.74,manaray31,Bijan Robinson,Cam Skattebo,Tyler Warren,Keenan Allen,Quentin Johnston,Jaxson Dart
377,30,99.7,daviddu316,Christian McCaffrey,A.J. Brown,Quinshon Judkins,Patrick Mahomes,Michael Pittman Jr.,Kyle Pitts
377,30,99.7,vogeyberra8,Christian McCaffrey,Zay Flowers,Deebo Samuel,Patrick Mahomes,Travis Kelce,D'Andre Swift
377,30,99.7,bigfudgy,Saquon Barkley,Amon-Ra St. Brown,Drake London,Keenan Allen,Travis Kelce,Patrick Mahomes
380,30,99.66,gpngc,Omarion Hampton,Josh Allen,Tetairoa McMillan,Travis Etienne Jr.,DeVonta Smith,Dallas Goedert
380,30,99.66,nez,James Cook,Ashton Jeanty,Emeka Egbuka,DeVonta Smith,Juwan Johnson,Baker Mayfield
382,30,99.64,tmoneyttime1,Christian McCaffrey,Drake London,Ricky Pearsall,D'Andre Swift,Jayden Daniels,Dallas Goedert
383,30,99.62,chadcandles,Bucky Irving,Ashton Jeanty,Justin Herbert,Quentin Johnston,Oronde Gadsden,Rashid Shaheed
384,30,99.56,jettns,Josh Allen,Bucky Irving,Quinshon Judkins,Travis Kelce,Chris Olave,Khalil Shakir
384,30,99.56,cgeeeeee,James Cook,Deebo Samuel,Tyler Warren,Keenan Allen,Quentin Johnston,Brock Purdy
386,30,99.52,berettajames,Bijan Robinson,Rome Odunze,Drake London,Chris Olave,Dalton Kincaid,Michael Penix
386,30,99.52,stephenbright92,James Cook,Ashton Jeanty,Ladd McConkey,Quentin Johnston,Hunter Henry,Jared Goff
388,30,99.5,danjpreciado,Bijan Robinson,Davante Adams,Chuba Hubbard,Chris Olave,Jayden Daniels,Kyle Pitts
389,30,99.4,imagikarp,Saquon Barkley,Ashton Jeanty,Zay Flowers,D.J. Moore,Patrick Mahomes,Brenton Strange
390,30,99.36,barnaby32,Saquon Barkley,Ashton Jeanty,Brian Thomas,D.J. Moore,Baker Mayfield,Dallas Goedert
391,30,99.32,nez,Saquon Barkley,Bucky Irving,Drake London,Jameson Williams,Michael Penix,Kyle Pitts
392,30,99.3,bustersboys,Bijan Robinson,Davante Adams,Drake London,Sam LaPorta,D.J. Moore,Matthew Stafford
392,30,99.3,th3what,Christian McCaffrey,Emeka Egbuka,Brian Thomas,Patrick Mahomes,Travis Kelce,Khalil Shakir
392,30,99.3,hotsizauce,Puka Nacua,Jalen Hurts,Quinshon Judkins,Chris Olave,Jameson Williams,Dallas Goedert
395,30,99.26,krutches93,Saquon Barkley,Ashton Jeanty,Tetairoa McMillan,Michael Pittman Jr.,Hunter Henry,Brock Purdy
395,30,99.26,ez116,Josh Allen,Amon-Ra St. Brown,Ashton Jeanty,Tony Pollard,D.J. Moore,Harold Fannin
397,30,99.2,fronk11,Saquon Barkley,Amon-Ra St. Brown,Patrick Mahomes,Deebo Samuel,Juwan Johnson,Michael Pittman Jr.
398,30,99.12,joekali,Saquon Barkley,Ashton Jeanty,Deebo Samuel,Chris Olave,Drake Maye,Cade Otton
398,30,99.12,lexidog17,Puka Nacua,Cam Skattebo,Drake London,Michael Pittman Jr.,Juwan Johnson,Michael Penix
400,30,99.1,nez,Jonathan Taylor,Emeka Egbuka,Quinshon Judkins,Patrick Mahomes,Xavier Worthy,Brenton Strange
401,30,99.08,tubinis2121,Saquon Barkley,Ashton Jeanty,Deebo Samuel,Caleb Williams,D.J. Moore,Kyle Pitts
402,30,99.06,manaray31,Puka Nacua,Emeka Egbuka,A.J. Brown,Travis Etienne Jr.,Hunter Henry,Baker Mayfield
402,30,99.06,kuruc711,Puka Nacua,Tyler Warren,Quinshon Judkins,Alvin Kamara,Jauan Jennings,Brock Purdy
404,30,99.02,thesequel21,James Cook,Rome Odunze,Quinshon Judkins,Quentin Johnston,Justin Herbert,Dalton Kincaid
405,30,99,lee121503,Puka Nacua,Brock Bowers,Chuba Hubbard,D'Andre Swift,Michael Pittman Jr.,Matthew Stafford
406,30,98.94,daddy34,Jahmyr Gibbs,Ashton Jeanty,Brian Thomas,Michael Pittman Jr.,Jaxson Dart,Theo Johnson
407,30,98.92,bifftannen,Omarion Hampton,Rome Odunze,Quinshon Judkins,Drake Maye,Hunter Henry,Jauan Jennings
407,30,98.92,ryguy92,Omarion Hampton,Rome Odunze,Drake London,DeVonta Smith,Hunter Henry,Drake Maye
409,30,98.9,goazcards,Bijan Robinson,Rome Odunze,Cam Skattebo,Travis Kelce,Patrick Mahomes,Hollywood Brown
409,30,98.9,cheezball,Puka Nacua,Drake London,Ricky Pearsall,Patrick Mahomes,Travis Kelce,Nick Chubb
411,30,98.88,awe419,Christian McCaffrey,Tyler Warren,Drake London,D'Andre Swift,Michael Pittman Jr.,Daniel Jones
412,30,98.86,krutches93,Christian McCaffrey,Tyler Warren,Cam Skattebo,Quentin Johnston,Chris Olave,Brock Purdy
413,30,98.84,mtmrevolt,Puka Nacua,Cam Skattebo,Quinshon Judkins,Sam LaPorta,Michael Pittman Jr.,Jaxson Dart
