place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
216,30,98.26,mathology,Josh Jacobs,Derrick Henry,Brian Thomas,Jordan Love,Matthew Golden,AJ Barner
216,30,98.26,nez,Jonathan Taylor,Tyler Warren,Ladd McConkey,Chris Olave,Bryce Young,Jalen Coker
219,30,98.16,mosioatunya,De'Von Achane,Derrick Henry,Tucker Kraft,Jordan Love,Matthew Golden,Kendrick Bourne
220,30,98.14,benrothlesberger,Rico Dowdle,George Pickens,Dak Prescott,Michael Carter,Tee Higgins,Juwan Johnson
220,30,98.14,brorannosaurusflex,Quinshon Judkins,George Pickens,Drake Maye,Michael Carter,Jake Tonges,Kayshon Boutte
220,30,98.14,cavaleman,Josh Jacobs,Ja'Marr Chase,Tyler Warren,Drake Maye,Jauan Jennings,Rashid Shaheed
223,30,98.12,jettns,Christian McCaffrey,Brian Thomas,Ladd McConkey,Jake Tonges,Trevor Lawrence,Cooper Kupp
224,30,98.04,buhster,Jaxon Smith-Njigba,Ja'Marr Chase,Kenneth Walker III,Drake Maye,Matthew Golden,AJ Barner
224,30,98.04,cognition10,Kyren Williams,Rico Dowdle,Drake Maye,Hunter Henry,Calvin Ridley,Kendrick Bourne
226,30,97.96,mtmrevolt,Rico Dowdle,Rachaad White,DK Metcalf,Darren Waller,Rashid Shaheed,Bryce Young
226,30,97.96,mikec6212,Jaxon Smith-Njigba,Rico Dowdle,Jordan Love,Chase Brown,Matthew Golden,David Njoku
228,30,97.94,krutches93,Kyren Williams,George Pickens,Drake Maye,Chase Brown,Jake Tonges,Ricky Pearsall
228,30,97.94,phsmith8,Josh Jacobs,Tucker Kraft,Dak Prescott,Tee Higgins,Quentin Johnston,Calvin Ridley
230,30,97.88,captainzwingli,De'Von Achane,Jaylen Waddle,Ladd McConkey,Justin Herbert,Matthew Golden,Taysom Hill
231,30,97.86,lenkeith,George Pickens,Rico Dowdle,Darren Waller,Jordan Love,Chuba Hubbard,Matthew Golden
231,30,97.86,jeffern8,Rico Dowdle,Ja'Marr Chase,Quentin Johnston,Justin Herbert,Rhamondre Stevenson,AJ Barner
233,30,97.84,kd1114,De'Von Achane,Derrick Henry,Dak Prescott,Cade Otton,Kendrick Bourne,Tee Higgins
233,30,97.84,goods,Jaxon Smith-Njigba,George Pickens,Kenneth Walker III,Drake Maye,TreVeyon Henderson,Jake Tonges
235,30,97.78,benrothlesberger,Christian McCaffrey,Tyler Warren,Ladd McConkey,Chase Brown,Daniel Jones,CeeDee Lamb
235,30,97.78,bustersboys,Josh Jacobs,Derrick Henry,Brian Thomas,Daniel Jones,Jake Tonges,Travis Hunter
237,30,97.74,noahwhit47,Rico Dowdle,George Pickens,Michael Carter,Dak Prescott,Jauan Jennings,Cade Otton
238,30,97.7,manaray31,Josh Jacobs,Jaylen Waddle,Jake Ferguson,Chase Brown,Daniel Jones,Josh Downs
239,30,97.68,bigpapi4153,Rachaad White,Rico Dowdle,Kendrick Bourne,Jake Tonges,Tez Johnson,Mac Jones
240,30,97.64,cellycile,Josh Jacobs,Dak Prescott,DK Metcalf,Chris Olave,Chase Brown,Cade Otton
241,30,97.62,samolson31,Jonathan Taylor,Trey McBride,Brian Thomas,Quentin Johnston,Trevor Lawrence,Cooper Kupp
242,30,97.6,patrickbarnesyoutube,De'Von Achane,Derrick Henry,Tucker Kraft,Chris Olave,Sam Darnold,Cooper Kupp
243,30,97.58,berettajames,Josh Jacobs,Jaylen Waddle,Brian Thomas,Jordan Love,Matthew Golden,AJ Barner
243,30,97.58,urbanik,Rico Dowdle,Tucker Kraft,Chris Olave,Matthew Golden,Kendrick Bourne,Mac Jones
245,30,97.54,berettajames,Rico Dowdle,George Pickens,Dak Prescott,Michael Pittman Jr.,David Njoku,Tee Higgins
246,30,97.5,bigfudgy,Christian McCaffrey,Trey McBride,Brian Thomas,Chris Olave,Chase Brown,Kyler Murray
247,30,97.44,hdjdhdjdjsk,Christian McCaffrey,Brian Thomas,Ladd McConkey,Alvin Kamara,Baker Mayfield,AJ Barner
248,30,97.38,ibsmoney,Josh Jacobs,Jaylen Waddle,Ladd McConkey,Jaylen Warren,Jake Tonges,Bryce Young
249,30,97.36,jewishmccaffrey,De'Von Achane,Ja'Marr Chase,Ladd McConkey,Justin Herbert,David Njoku,Tony Pollard
250,30,97.32,youngflah,De'Von Achane,Trey McBride,Michael Carter,Chris Olave,Matthew Golden,Trevor Lawrence
251,30,97.3,mosioatunya,De'Von Achane,Trey McBride,Ladd McConkey,Jakobi Meyers,Tony Pollard,Sam Darnold
252,30,97.28,kuruc711,Josh Jacobs,Ladd McConkey,Michael Carter,Hunter Henry,Daniel Jones,Josh Downs
252,30,97.28,captininsano96,Rico Dowdle,Quinshon Judkins,DK Metcalf,Daniel Jones,Cade Otton,Josh Downs
254,30,97.26,bestballviper,Christian McCaffrey,Rico Dowdle,Tucker Kraft,Calvin Ridley,Matthew Golden,Bryce Young
255,30,97.24,jtmckenzi,De'Von Achane,Derrick Henry,Tucker Kraft,Baker Mayfield,Chris Olave,Mike Evans
256,30,97.18,sjweil9,Rico Dowdle,Tetairoa McMillan,Daniel Jones,Hunter Henry,Matthew Golden,Tre Tucker
256,30,97.18,beriov,Christian McCaffrey,Tyler Warren,Brian Thomas,Daniel Jones,Zay Flowers,Josh Downs
258,30,97.14,kobegoat2424,Jaxon Smith-Njigba,Tetairoa McMillan,Travis Etienne Jr.,Drake Maye,Cooper Kupp,Jake Tonges
258,30,97.14,brorannosaurusflex,Rico Dowdle,Quinshon Judkins,Baker Mayfield,DK Metcalf,Michael Mayer,Tez Johnson
258,30,97.14,drapp,George Pickens,Kyren Williams,Jaylen Warren,Dak Prescott,Michael Mayer,Cooper Kupp
258,30,97.14,jordanchand,Rico Dowdle,George Pickens,Dak Prescott,Darren Waller,Rhamondre Stevenson,Zay Flowers
262,30,97.12,ecoxer10,Jonathan Taylor,Ladd McConkey,Brian Thomas,Chris Godwin,Hunter Henry,Trevor Lawrence
262,30,97.12,roofingman,Josh Jacobs,Brian Thomas,Trey McBride,Trevor Lawrence,Jauan Jennings,Cooper Kupp
264,30,97.04,cynight,De'Von Achane,Tyler Warren,Drake Maye,Chase Brown,Jakobi Meyers,Matthew Golden
265,30,97.02,kuruc711,Rico Dowdle,Rachaad White,DK Metcalf,Keenan Allen,Trevor Lawrence,Cade Otton
265,30,97.02,vindep,Josh Jacobs,Stefon Diggs,Trey McBride,Kendrick Bourne,Trevor Lawrence,Alvin Kamara
267,30,96.98,cavaleman,Jonathan Taylor,Brian Thomas,Derrick Henry,Matthew Golden,Daniel Jones,Cade Otton
267,30,96.98,kramer222,Jonathan Taylor,Ladd McConkey,Quentin Johnston,Daniel Jones,Kendrick Bourne,Taysom Hill
267,30,96.98,jaretrojas,Ashton Jeanty,Tetairoa McMillan,Ladd McConkey,Daniel Jones,Jake Tonges,Josh Downs
270,30,96.96,mosioatunya,Jonathan Taylor,Trey McBride,Brian Thomas,Chase Brown,Matthew Golden,Kyler Murray
271,30,96.9,bwells,Jaxon Smith-Njigba,Tetairoa McMillan,Tyler Warren,Jaylen Warren,Matthew Golden,Sam Darnold
272,30,96.86,dylancash22,De'Von Achane,Quentin Johnston,Ladd McConkey,Justin Herbert,Jake Tonges,TreVeyon Henderson
273,30,96.84,awe419,De'Von Achane,Ja'Marr Chase,DK Metcalf,Baker Mayfield,Alvin Kamara,Juwan Johnson
274,30,96.82,bigfudgy,Jaxon Smith-Njigba,Derrick Henry,Brian Thomas,Chris Olave,Trevor Lawrence,Taysom Hill
275,30,96.78,fflinx,Ja'Marr Chase,Rico Dowdle,Michael Pittman Jr.,Darren Waller,Daniel Jones,Alvin Kamara
275,30,96.78,manaray31,Josh Jacobs,Derrick Henry,Tucker Kraft,Daniel Jones,Josh Downs,Alec Pierce
277,30,96.76,bestballviper,Ashton Jeanty,Rico Dowdle,DK Metcalf,Justin Herbert,David Njoku,Tee Higgins
278,30,96.74,jj2416,Rico Dowdle,Rachaad White,Drake Maye,Marvin Harrison,Tee Higgins,AJ Barner
279,30,96.72,mathology,Josh Jacobs,Tyler Warren,CeeDee Lamb,DK Metcalf,Chuba Hubbard,Trevor Lawrence
280,30,96.66,peteyparlays,Josh Jacobs,Tyler Warren,Ladd McConkey,Justin Herbert,Jake Tonges,Rashid Shaheed
281,30,96.64,bwells,De'Von Achane,Stefon Diggs,Drake Maye,Chris Olave,Matthew Golden,Harold Fannin
282,30,96.62,krutches93,De'Von Achane,Trey McBride,Michael Carter,Chris Olave,Kyler Murray,Cooper Kupp
283,30,96.6,jeffern8,Josh Jacobs,Brian Thomas,Tyler Warren,Rhamondre Stevenson,Sam Darnold,Cooper Kupp
284,30,96.58,drapp,Josh Jacobs,Trey McBride,Quentin Johnston,Chris Olave,Daniel Jones,TreVeyon Henderson
284,30,96.58,pmammino18,Josh Jacobs,Tyler Warren,Brian Thomas,Zay Flowers,Daniel Jones,Kendre Miller
286,30,96.56,hockeyhooligan,Rico Dowdle,Rachaad White,Justin Herbert,Chris Olave,Tee Higgins,Oronde Gadsden
287,30,96.46,hdjdhdjdjsk,Josh Jacobs,Quentin Johnston,Ladd McConkey,Lamar Jackson,Cooper Kupp,Michael Mayer
288,30,96.44,mosioatunya,De'Von Achane,Tyler Warren,Michael Carter,Drake Maye,Romeo Doubs,Tre Tucker
288,30,96.44,awe419,Josh Jacobs,Trey McBride,DK Metcalf,Chris Olave,Matthew Stafford,Alvin Kamara
288,30,96.44,thegrownsimba,De'Von Achane,Tetairoa McMillan,Drake Maye,Hunter Henry,Alvin Kamara,Tre Tucker
288,30,96.44,awe419,Josh Jacobs,Trey McBride,DK Metcalf,Chris Olave,Matthew Stafford,Alvin Kamara
292,30,96.42,d4ve,Josh Jacobs,Ja'Marr Chase,Tucker Kraft,Chris Olave,Trevor Lawrence,Travis Hunter
293,30,96.4,brorannosaurusflex,Christian McCaffrey,Trey McBride,DK Metcalf,Sam Darnold,Cooper Kupp,Alvin Kamara
294,30,96.36,krutches93,De'Von Achane,Tetairoa McMillan,Tucker Kraft,Michael Carter,Chris Olave,Bryce Young
294,30,96.36,choobyg,Christian McCaffrey,Trey McBride,Ladd McConkey,Chase Brown,Matthew Golden,Bryce Young
296,30,96.34,beriov,De'Von Achane,Brian Thomas,Baker Mayfield,Chase Brown,Cade Otton,Josh Downs
296,30,96.34,jtmckenzi,Josh Jacobs,Trey McBride,Drake Maye,Jaylen Warren,Zay Flowers,Chris Godwin
296,30,96.34,vindep,Josh Jacobs,Jaylen Waddle,Jake Ferguson,Jaylen Warren,Kendrick Bourne,Trevor Lawrence
296,30,96.34,mosioatunya,Rico Dowdle,Rachaad White,Dak Prescott,Chris Olave,Zay Flowers,Cade Otton
300,30,96.32,hdjdhdjdjsk,Ashton Jeanty,Tetairoa McMillan,Brian Thomas,DK Metcalf,AJ Barner,Trevor Lawrence
300,30,96.32,vindep,Rachaad White,George Pickens,Michael Carter,Chris Olave,Trevor Lawrence,Michael Mayer
302,30,96.3,brorannosaurusflex,De'Von Achane,Trey McBride,DK Metcalf,Michael Pittman Jr.,Chase Brown,Jacoby Brissett
303,30,96.28,lee121503,Christian McCaffrey,Trey McBride,Ladd McConkey,Daniel Jones,Calvin Ridley,Josh Downs
304,30,96.24,berettajames,Rico Dowdle,George Pickens,Dak Prescott,Hunter Henry,Rashid Shaheed,Tony Pollard
304,30,96.24,mosioatunya,Josh Jacobs,Jake Ferguson,Dak Prescott,Chris Olave,TreVeyon Henderson,Kendrick Bourne
306,30,96.18,jeffern8,Josh Jacobs,Stefon Diggs,DK Metcalf,Daniel Jones,Chase Brown,Michael Mayer
306,30,96.18,nerfnerfnerf,Josh Jacobs,Derrick Henry,Ladd McConkey,Matthew Golden,Jake Tonges,Mac Jones
308,30,96.14,roncrank,De'Von Achane,Derrick Henry,Ladd McConkey,Baker Mayfield,Jakobi Meyers,AJ Barner
309,30,96.06,gpngc,Josh Jacobs,Derrick Henry,DK Metcalf,Jordan Love,Romeo Doubs,Harold Fannin
310,30,95.98,patrickbarnesyoutube,Jonathan Taylor,Tyler Warren,Ladd McConkey,Daniel Jones,Jakobi Meyers,Alvin Kamara
311,30,95.96,mathology,Josh Jacobs,Rachaad White,Tyler Warren,Chris Godwin,Brock Purdy,Kendrick Bourne
312,30,95.94,jtmckenzi,Jaxon Smith-Njigba,George Pickens,Dak Prescott,CeeDee Lamb,Brock Bowers,Chase Brown
313,30,95.92,vindep,Josh Jacobs,Brian Thomas,Tucker Kraft,Chris Olave,Trevor Lawrence,TreVeyon Henderson
314,30,95.9,fflinx,Jaxon Smith-Njigba,Rico Dowdle,Jaylen Warren,Darren Waller,Calvin Ridley,Sam Darnold
314,30,95.9,spk0027,Jaxon Smith-Njigba,Rachaad White,Chris Olave,Jaylen Warren,Sam Darnold,Michael Mayer
316,30,95.86,cavaleman,De'Von Achane,Brian Thomas,DK Metcalf,Jordan Love,Hassan Haskins,Harold Fannin
317,30,95.84,ingelx,Josh Jacobs,Brian Thomas,Jake Ferguson,Chris Olave,Baker Mayfield,TreVeyon Henderson
317,30,95.84,in3us,Rachaad White,George Pickens,DK Metcalf,Baker Mayfield,Rhamondre Stevenson,Michael Mayer
317,30,95.84,thewood1105,Josh Jacobs,Jaylen Waddle,Brian Thomas,Rhamondre Stevenson,Brock Bowers,Trevor Lawrence
320,30,95.82,bwells,Rachaad White,George Pickens,Chris Olave,DK Metcalf,Trevor Lawrence,Hunter Long
321,30,95.78,fflinx,Kyren Williams,Rico Dowdle,DK Metcalf,Michael Pittman Jr.,Hunter Henry,Daniel Jones
321,30,95.78,samolson31,Christian McCaffrey,Tyler Warren,DK Metcalf,Daniel Jones,Tony Pollard,Josh Downs
321,30,95.78,brobiff,Jonathan Taylor,Tyler Warren,Ladd McConkey,Daniel Jones,Matthew Golden,TreVeyon Henderson
324,30,95.76,goods,Rico Dowdle,Rachaad White,Keenan Allen,Justin Herbert,Kendrick Bourne,Cade Otton
324,30,95.76,thegale,Javonte Williams,Rico Dowdle,DK Metcalf,Darren Waller,Chris Olave,Bryce Young
326,30,95.72,jtmckenzi,De'Von Achane,Tyler Warren,Brian Thomas,Jaylen Warren,Jakobi Meyers,Trevor Lawrence
327,30,95.7,rowe462000,Jonathan Taylor,Tyler Warren,Ladd McConkey,Quentin Johnston,Darren Waller,Sam Darnold
327,30,95.7,lineofscrimmage,Josh Jacobs,Trey McBride,DK Metcalf,Romeo Doubs,Rhamondre Stevenson,Jacoby Brissett
329,30,95.68,mariosolar,Rico Dowdle,Trey McBride,Marvin Harrison,Daniel Jones,Tony Pollard,Josh Downs
329,30,95.68,hett711,De'Von Achane,Brian Thomas,Ladd McConkey,Chris Olave,David Njoku,Spencer Rattler
329,30,95.68,tmoneyttime1,Rico Dowdle,George Pickens,Marvin Harrison,Daniel Jones,Cade Otton,Jauan Jennings
332,30,95.66,jettns,Rico Dowdle,Tetairoa McMillan,Justin Herbert,Darren Waller,Matthew Golden,Tee Higgins
333,30,95.6,brorannosaurusflex,Jaxon Smith-Njigba,Ja'Marr Chase,Tucker Kraft,Chase Brown,Sam Darnold,Alvin Kamara
333,30,95.6,spike9771,Kyren Williams,Rico Dowdle,Darren Waller,DK Metcalf,Calvin Ridley,Sam Darnold
335,30,95.58,meisha08,Rico Dowdle,Derrick Henry,Brian Thomas,Hunter Henry,Daniel Jones,Travis Hunter
335,30,95.58,hdjdhdjdjsk,Ashton Jeanty,Ja'Marr Chase,Ladd McConkey,Darren Waller,Daniel Jones,Tee Higgins
337,30,95.56,chadcandles,Rico Dowdle,George Pickens,Justin Herbert,Quentin Johnston,Taysom Hill,Hassan Haskins
338,30,95.54,j12ish254,De'Von Achane,Derrick Henry,Drake Maye,Darren Waller,Jakobi Meyers,Matthew Golden
338,30,95.54,brorannosaurusflex,Rico Dowdle,Quinshon Judkins,Drake Maye,Keenan Allen,David Njoku,Kayshon Boutte
340,30,95.52,danjpreciado,Jonathan Taylor,Trey McBride,Brian Thomas,Chris Olave,Zay Flowers,Trevor Lawrence
341,30,95.5,brorannosaurusflex,Christian McCaffrey,Trey McBride,DK Metcalf,Chris Olave,Tony Pollard,Jacoby Brissett
341,30,95.5,mosioatunya,De'Von Achane,Jaylen Waddle,Tucker Kraft,Daniel Jones,Chase Brown,Cooper Kupp
343,30,95.48,jawshwahhh,Josh Jacobs,Tyler Warren,Ladd McConkey,Daniel Jones,Jakobi Meyers,Rhamondre Stevenson
343,30,95.48,vindep,Jonathan Taylor,Brian Thomas,Tyler Warren,Daniel Jones,Jakobi Meyers,Alvin Kamara
345,30,95.46,topfantasyplays,George Pickens,Rico Dowdle,Chase Brown,Michael Pittman Jr.,Tommy Tremble,Bryce Young
346,30,95.44,berettajames,George Pickens,Rachaad White,Dak Prescott,DK Metcalf,Matthew Golden,Juwan Johnson
347,30,95.38,bustersboys,Josh Jacobs,Derrick Henry,Jake Ferguson,Chris Godwin,Matthew Golden,Mac Jones
348,30,95.36,fullyloaded,Jaxon Smith-Njigba,Jaylen Waddle,Brian Thomas,Baker Mayfield,Alvin Kamara,Cade Otton
349,30,95.32,gforgumby,Ja'Marr Chase,George Pickens,Jaylen Warren,Lamar Jackson,Brock Bowers,Chase Brown
350,30,95.3,mikec6212,Jaxon Smith-Njigba,Rachaad White,Brian Thomas,Chase Brown,Sam Darnold,Taysom Hill
351,30,95.28,baldeagle9901,Josh Jacobs,Trey McBride,Brian Thomas,Chris Olave,Kyler Murray,Tony Pollard
352,30,95.26,hoohames,Josh Jacobs,Ladd McConkey,Rachaad White,Brock Purdy,Ricky Pearsall,AJ Barner
353,30,95.24,mosioatunya,De'Von Achane,Derrick Henry,Drake Maye,Jakobi Meyers,Cooper Kupp,AJ Barner
354,30,95.22,krutches93,Rachaad White,Rico Dowdle,Hunter Henry,Chris Olave,Trevor Lawrence,Cooper Kupp
354,30,95.22,ecoxer10,De'Von Achane,Tyler Warren,Brian Thomas,Chase Brown,Rashid Shaheed,Trevor Lawrence
356,30,95.18,ingelx,Jaxon Smith-Njigba,Rico Dowdle,Tucker Kraft,Keenan Allen,Chase Brown,Mac Jones
357,30,95.16,gunneross,De'Von Achane,Tyler Warren,Justin Herbert,DK Metcalf,Rhamondre Stevenson,Chris Olave
358,30,95.14,abolli,Kyren Williams,Rico Dowdle,Dak Prescott,Marvin Harrison,Kendrick Bourne,David Njoku
358,30,95.14,fflinx,Christian McCaffrey,Rico Dowdle,Tucker Kraft,Chris Godwin,Baker Mayfield,Zay Flowers
358,30,95.14,jtmckenzi,Jonathan Taylor,Rachaad White,Trey McBride,Chris Godwin,Baker Mayfield,Ricky Pearsall
358,30,95.14,bestballviper,Rico Dowdle,Rachaad White,Darren Waller,Baker Mayfield,Sterling Shepard,Josh Downs
362,30,95.08,vindep,Jonathan Taylor,Brian Thomas,Trey McBride,Jaylen Warren,Kendrick Bourne,Mac Jones
362,30,95.08,tbrook3434,Jonathan Taylor,Tyler Warren,Ladd McConkey,Daniel Jones,Zay Flowers,Tre Tucker
364,30,95.06,vindep,Rachaad White,Rico Dowdle,Jordan Love,Quentin Johnston,Kendrick Bourne,Jake Tonges
365,30,95.04,theasset,Ja'Marr Chase,George Pickens,Drake Maye,Marvin Harrison,Alvin Kamara,Taysom Hill
366,30,95.02,patrickbarnesyoutube,Josh Jacobs,Trey McBride,Ladd McConkey,Jaylen Warren,Calvin Ridley,Kyler Murray
367,30,95,teddyonfetti,De'Von Achane,Jaylen Waddle,Ladd McConkey,Daniel Jones,TreVeyon Henderson,Taysom Hill
368,30,94.98,vindep,Josh Jacobs,Stefon Diggs,Tyler Warren,Daniel Jones,Kendrick Bourne,Tony Pollard
368,30,94.98,tbrook3434,Josh Jacobs,Tyler Warren,Tucker Kraft,Daniel Jones,Jakobi Meyers,Tre Tucker
368,30,94.98,myadog,Jonathan Taylor,Tucker Kraft,DK Metcalf,Daniel Jones,David Njoku,Kendrick Bourne
368,30,94.98,grelly,Christian McCaffrey,Tyler Warren,Brian Thomas,Quentin Johnston,Daniel Jones,Zay Flowers
372,30,94.9,mathology,Jaxon Smith-Njigba,Brian Thomas,Kenneth Walker III,Jake Tonges,Sam Darnold,Kendrick Bourne
373,30,94.88,patmoore967,Jonathan Taylor,Tyler Warren,Ladd McConkey,Daniel Jones,Alvin Kamara,Rashid Shaheed
374,30,94.86,rockitsauce,Josh Jacobs,Jaylen Waddle,Dak Prescott,Michael Carter,Kendrick Bourne,Taysom Hill
375,30,94.84,tubinis2121,George Pickens,Tetairoa McMillan,Michael Carter,Dak Prescott,Michael Mayer,Chase Brown
375,30,94.84,mosioatunya,De'Von Achane,Stefon Diggs,Drake Maye,Chris Olave,Romeo Doubs,Michael Mayer
377,30,94.8,danjpreciado,Jaxon Smith-Njigba,Ja'Marr Chase,DK Metcalf,Darren Waller,Hassan Haskins,Sam Darnold
378,30,94.78,berettajames,Ja'Marr Chase,Rico Dowdle,Michael Pittman Jr.,Daniel Jones,Tee Higgins,Cade Otton
379,30,94.74,whodeysss,Kyren Williams,George Pickens,DK Metcalf,Darren Waller,Kendrick Bourne,Matthew Stafford
380,30,94.72,vindep,De'Von Achane,Ja'Marr Chase,Jaylen Warren,Quentin Johnston,Trevor Lawrence,Michael Mayer
381,30,94.7,thesequel21,Jaxon Smith-Njigba,CeeDee Lamb,DK Metcalf,Tony Pollard,Sam Darnold,AJ Barner
382,30,94.6,shagnastyball17,Ja'Marr Chase,Rico Dowdle,DK Metcalf,Darren Waller,Jaylen Warren,Tua Tagovailoa
382,30,94.6,lee121503,Jaxon Smith-Njigba,Rachaad White,Michael Carter,Darren Waller,Kendrick Bourne,Sam Darnold
384,30,94.58,berettajames,Kyren Williams,Rico Dowdle,Michael Pittman Jr.,Daniel Jones,Matthew Golden,Jake Tonges
385,30,94.54,hdjdhdjdjsk,Christian McCaffrey,Trey McBride,Brian Thomas,Baker Mayfield,Romeo Doubs,Alvin Kamara
386,30,94.5,schwec03,Jaxon Smith-Njigba,Trey McBride,Ladd McConkey,Marvin Harrison,Tony Pollard,Kyler Murray
386,30,94.5,danjpreciado,Jaxon Smith-Njigba,Ja'Marr Chase,Michael Carter,Jaylen Warren,Michael Mayer,Sam Darnold
386,30,94.5,fflinx,Javonte Williams,Rico Dowdle,DK Metcalf,Darren Waller,Cooper Kupp,Sam Darnold
386,30,94.5,awe419,Rachaad White,George Pickens,Chris Olave,Jaylen Warren,Michael Mayer,Kyler Murray
386,30,94.5,ad5,Jonathan Taylor,Brian Thomas,Ladd McConkey,Tony Pollard,Sam Darnold,AJ Barner
386,30,94.5,krutches93,De'Von Achane,Derrick Henry,CeeDee Lamb,David Njoku,Chris Godwin,Lamar Jackson
392,30,94.48,falconer,Christian McCaffrey,Trey McBride,Derrick Henry,Daniel Jones,Tee Higgins,Tez Johnson
393,30,94.44,steady314,Kyren Williams,George Pickens,Dak Prescott,Darren Waller,Kendrick Bourne,Zach Charbonnet
394,30,94.42,jeffern8,Jaxon Smith-Njigba,Derrick Henry,Brian Thomas,Michael Pittman Jr.,Trevor Lawrence,Michael Mayer
395,30,94.4,razor33,Jaxon Smith-Njigba,Trey McBride,Brian Thomas,Chase Brown,Sam Darnold,TreVeyon Henderson
395,30,94.4,ecoxer10,Jonathan Taylor,Trey McBride,DK Metcalf,Matthew Golden,Jake Tonges,Aaron Rodgers
397,30,94.38,moonman,Christian McCaffrey,Ladd McConkey,Tyler Warren,Daniel Jones,Tee Higgins,Jerry Jeudy
397,30,94.38,angelinasd,Rico Dowdle,George Pickens,Jaylen Warren,Jauan Jennings,Mac Jones,Michael Mayer
399,30,94.36,berettajames,Christian McCaffrey,Tyler Warren,Ladd McConkey,Justin Herbert,Kendrick Bourne,Travis Hunter
399,30,94.36,hockey8814,Josh Jacobs,Jaylen Waddle,Quentin Johnston,Baker Mayfield,Chris Olave,AJ Barner
401,30,94.34,jettns,Rico Dowdle,George Pickens,Dak Prescott,Michael Pittman Jr.,AJ Barner,Jauan Jennings
401,30,94.34,mwald50,George Pickens,Ja'Marr Chase,Dak Prescott,Jaylen Warren,Tony Pollard,Harold Fannin
401,30,94.34,whodeysss,Rico Dowdle,Rachaad White,Darren Waller,Dak Prescott,Rashid Shaheed,Cooper Kupp
404,30,94.3,mathology,Jaxon Smith-Njigba,Tetairoa McMillan,Brian Thomas,TreVeyon Henderson,AJ Barner,Sam Darnold
405,30,94.28,benrothlesberger,Christian McCaffrey,Tyler Warren,DK Metcalf,Daniel Jones,Chase Brown,Tre Tucker
405,30,94.28,sddoof,Ja'Marr Chase,Rico Dowdle,Marvin Harrison,Darren Waller,Kendrick Bourne,Mac Jones
407,30,94.24,bustersboys,De'Von Achane,Stefon Diggs,Drake Maye,Chris Olave,Hunter Henry,Kendrick Bourne
407,30,94.24,benrothlesberger,Josh Jacobs,Stefon Diggs,Drake Maye,Chase Brown,Kendrick Bourne,AJ Barner
409,30,94.2,babystevie,Jaxon Smith-Njigba,Derrick Henry,Tucker Kraft,DK Metcalf,Tony Pollard,Sam Darnold
410,30,94.18,bustersboys,Christian McCaffrey,Tyler Warren,Brian Thomas,Daniel Jones,Matthew Golden,TreVeyon Henderson
411,30,94.16,doyledaniel,De'Von Achane,Tyler Warren,Kenneth Walker III,Kendrick Bourne,Bryce Young,Tre Tucker
411,30,94.16,comoestas,Josh Jacobs,Rachaad White,Jordan Love,Matthew Golden,Hunter Henry,Kendrick Bourne
413,30,94.14,schwee,Josh Jacobs,Tyler Warren,Dak Prescott,Calvin Ridley,Romeo Doubs,Kendrick Bourne
414,30,94.08,patmoore967,Josh Jacobs,Travis Etienne Jr.,Tucker Kraft,Daniel Jones,Ricky Pearsall,Zay Flowers
414,30,94.08,dprep80,Christian McCaffrey,Ladd McConkey,DK Metcalf,Matthew Golden,Mac Jones,Harold Fannin
416,30,94.06,mosioatunya,Kyren Williams,Rico Dowdle,Justin Herbert,Keenan Allen,Tre Tucker,Michael Mayer
417,30,94.04,babystevie,Christian McCaffrey,Tyler Warren,Drake Maye,Calvin Ridley,Rashid Shaheed,Kayshon Boutte
417,30,94.04,brobiff,De'Von Achane,Derrick Henry,Dak Prescott,Tee Higgins,Jake Tonges,Matthew Golden
419,30,94.02,vikephan15,Josh Jacobs,Derrick Henry,Trey McBride,Jakobi Meyers,Tee Higgins,Trevor Lawrence
419,30,94.02,nez,Rico Dowdle,Rachaad White,Chris Olave,Darren Waller,Trevor Lawrence,Alec Pierce
421,30,93.96,berettajames,De'Von Achane,Tetairoa McMillan,DK Metcalf,Michael Pittman Jr.,Bryce Young,AJ Barner
422,30,93.88,mathology,De'Von Achane,Tyler Warren,Michael Carter,Chris Olave,Daniel Jones,Jakobi Meyers
423,30,93.84,bustersboys,Jaxon Smith-Njigba,George Pickens,Kenneth Walker III,Drake Maye,Hassan Haskins,Taysom Hill
